"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Url"
"556",2023,"Southampton","Premier League","opponent",36,38,63,2,1,399,413,53,686,318,419,3,4,0,2170,611,551,52.6,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
"557",2023,"Spezia","Serie A","team",34,38,103,6,4,519,379,55,655,301,359,2,7,3,2033,535,570,48.4,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
"558",2023,"Spezia","Serie A","opponent",34,38,61,2,1,406,478,76,726,354,367,5,4,2,2038,570,535,51.6,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
"559",2023,"Strasbourg","Ligue 1","team",29,38,73,7,2,529,474,43,647,437,409,6,11,0,2132,677,573,54.2,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
"560",2023,"Strasbourg","Ligue 1","opponent",29,38,68,7,4,500,503,85,632,344,341,9,7,3,2123,573,677,45.8,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
"561",2023,"Stuttgart","Bundesliga","team",30,34,72,5,4,346,407,56,597,308,316,4,6,1,1989,547,470,53.8,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
"562",2023,"Stuttgart","Bundesliga","opponent",30,34,78,1,0,422,330,53,575,292,378,5,5,0,1865,470,547,46.2,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
"563",2023,"Torino","Serie A","team",28,38,81,0,0,506,382,80,610,292,265,2,6,0,2010,590,629,48.4,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
"564",2023,"Torino","Serie A","opponent",28,38,66,1,1,413,476,42,615,306,312,4,2,1,1940,629,590,51.6,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
"565",2023,"Tottenham","Premier League","team",29,38,77,3,1,424,353,67,719,340,353,5,4,1,1984,549,474,53.7,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
"566",2023,"Tottenham","Premier League","opponent",29,38,79,2,1,381,412,47,665,322,393,3,6,2,2050,474,549,46.3,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
"567",2023,"Toulouse","Ligue 1","team",29,38,62,3,3,473,413,74,660,409,406,2,7,3,2168,483,460,51.2,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
"568",2023,"Toulouse","Ligue 1","opponent",29,38,64,2,0,437,441,42,647,399,342,6,4,1,2113,460,483,48.8,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
"569",2023,"Troyes","Ligue 1","team",32,38,55,5,1,402,404,57,517,398,361,4,8,2,1986,476,495,49,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
"570",2023,"Troyes","Ligue 1","opponent",32,38,47,5,2,431,381,65,816,383,388,8,5,2,2160,495,476,51,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
"571",2023,"Udinese","Serie A","team",30,38,88,3,1,478,476,51,564,314,365,1,7,2,1916,477,406,54,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
"572",2023,"Udinese","Serie A","opponent",30,38,86,3,1,505,458,61,703,301,389,5,2,1,1933,406,477,46,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
"573",2023,"Union Berlin","Bundesliga","team",28,34,65,2,1,445,345,62,708,262,278,4,7,0,1833,767,755,50.4,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
"574",2023,"Union Berlin","Bundesliga","opponent",28,34,61,3,3,363,423,33,594,234,254,4,7,2,1752,755,767,49.6,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
"575",2023,"Valencia","La Liga","team",28,38,93,8,3,504,510,80,924,288,428,6,5,2,2015,492,561,46.7,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
"576",2023,"Valencia","La Liga","opponent",28,38,127,10,2,527,476,74,594,294,382,3,8,2,1925,561,492,53.3,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
"577",2023,"Valladolid","La Liga","team",36,38,94,6,2,460,516,98,683,345,396,4,10,1,1966,471,617,43.3,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
"578",2023,"Valladolid","La Liga","opponent",36,38,66,2,0,555,427,53,734,264,389,5,4,1,1939,617,471,56.7,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
"579",2023,"Villarreal","La Liga","team",32,38,91,4,2,450,482,87,520,262,370,5,4,1,1819,357,375,48.8,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
"580",2023,"Villarreal","La Liga","opponent",32,38,105,5,1,501,429,108,708,349,423,3,7,2,1823,375,357,51.2,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
"581",2023,"Werder Bremen","Bundesliga","team",25,34,76,1,0,426,369,65,514,321,349,3,3,2,1987,631,622,50.4,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
"582",2023,"Werder Bremen","Bundesliga","opponent",25,34,66,0,0,387,408,93,629,304,290,3,6,1,2089,622,631,49.6,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
"583",2023,"West Ham","Premier League","team",25,38,44,0,0,362,316,62,768,408,336,6,6,1,2023,620,587,51.4,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
"584",2023,"West Ham","Premier League","opponent",25,38,54,0,0,328,341,45,730,292,373,5,8,1,2070,587,620,48.6,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
"585",2023,"Wolfsburg","Bundesliga","team",28,34,63,0,0,390,451,50,568,292,324,6,7,3,1800,525,546,49,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
"586",2023,"Wolfsburg","Bundesliga","opponent",28,34,78,2,1,474,374,94,616,307,321,4,7,2,1885,546,525,51,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
"587",2023,"Wolves","Premier League","team",32,38,85,6,1,463,389,62,661,279,370,1,4,1,2052,465,542,46.2,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
"588",2023,"Wolves","Premier League","opponent",32,38,75,0,0,413,446,37,735,317,360,4,3,3,2000,542,465,53.8,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
"589",2024,"Alavés","La Liga","team",30,38,84,1,0,481,449,69,830,279,347,7,8,2,1807,574,625,47.9,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
"590",2024,"Alavés","La Liga","opponent",30,38,102,7,3,476,451,60,686,233,340,6,7,3,1752,625,574,52.1,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
"591",2024,"Almería","La Liga","team",35,38,93,6,4,478,493,75,659,313,372,2,9,0,1716,557,587,48.7,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"592",2024,"Almería","La Liga","opponent",35,38,72,4,0,509,450,73,828,280,364,6,2,1,1780,587,557,51.3,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"593",2024,"Arsenal","Premier League","team",25,38,64,2,1,391,394,87,670,292,348,9,3,1,1752,503,499,50.2,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"594",2024,"Arsenal","Premier League","opponent",25,38,82,2,2,407,365,60,476,299,376,2,10,5,1585,499,503,49.8,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"595",2024,"Aston Villa","Premier League","team",31,38,94,2,0,412,473,47,651,236,311,4,2,4,1619,334,363,47.9,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"596",2024,"Aston Villa","Premier League","opponent",31,38,94,4,2,483,394,167,542,304,435,2,4,4,1825,363,334,52.1,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"597",2024,"Atalanta","Serie A","team",29,38,76,1,1,486,367,63,710,340,369,4,9,1,2023,627,491,56.1,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"598",2024,"Atalanta","Serie A","opponent",29,38,67,1,1,395,454,58,571,340,414,7,5,0,1939,491,627,43.9,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"599",2024,"Athletic Club","La Liga","team",27,38,80,5,3,511,428,78,845,278,362,4,5,4,2010,541,525,50.8,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"600",2024,"Athletic Club","La Liga","opponent",27,38,82,3,2,453,487,91,626,370,428,2,5,2,2051,525,541,49.2,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"601",2024,"Atlético Madrid","La Liga","team",27,38,89,5,3,438,447,123,621,256,399,4,2,0,1896,422,392,51.8,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"602",2024,"Atlético Madrid","La Liga","opponent",27,38,79,2,0,471,411,37,764,298,318,1,6,2,1846,392,422,48.2,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"603",2024,"Augsburg","Bundesliga","team",29,34,71,3,1,454,338,81,631,295,319,5,10,2,1669,587,602,49.4,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"604",2024,"Augsburg","Bundesliga","opponent",29,34,63,1,0,360,436,58,658,249,293,9,7,1,1575,602,587,50.6,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"605",2024,"Barcelona","La Liga","team",29,38,87,2,1,412,469,99,651,257,363,6,2,0,1789,453,399,53.2,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"606",2024,"Barcelona","La Liga","opponent",29,38,98,8,2,491,401,117,574,318,392,2,7,3,1678,399,453,46.8,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"607",2024,"Bayern Munich","Bundesliga","team",30,34,47,2,1,304,306,60,655,288,323,2,4,0,1768,410,319,56.2,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"608",2024,"Bayern Munich","Bundesliga","opponent",30,34,62,3,1,319,294,50,463,349,435,4,5,1,1612,319,410,43.8,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"609",2024,"Betis","La Liga","team",35,38,87,3,1,429,497,73,636,345,440,1,8,3,1921,479,500,48.9,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"610",2024,"Betis","La Liga","opponent",35,38,97,5,3,521,411,106,712,314,464,7,3,2,1864,500,479,51.1,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"611",2024,"Bochum","Bundesliga","team",25,34,97,2,0,446,409,83,649,308,366,4,11,4,1808,815,816,50,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"612",2024,"Bochum","Bundesliga","opponent",25,34,75,2,1,422,422,59,668,314,304,8,4,1,1798,816,815,50,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"613",2024,"Bologna","Serie A","team",28,38,85,2,2,458,456,55,510,258,385,3,7,1,1769,416,413,50.2,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"614",2024,"Bologna","Serie A","opponent",28,38,120,2,1,503,443,49,641,306,377,6,5,2,1744,413,416,49.8,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"615",2024,"Bournemouth","Premier League","team",30,38,79,3,0,507,376,56,709,357,410,3,7,1,2013,582,671,46.4,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"616",2024,"Bournemouth","Premier League","opponent",30,38,82,2,1,396,487,50,649,264,480,6,3,2,1910,671,582,53.6,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"617",2024,"Brentford","Premier League","team",28,38,89,2,0,385,419,70,706,378,399,3,2,0,1892,632,607,51,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"618",2024,"Brentford","Premier League","opponent",28,38,75,4,3,434,371,56,764,293,329,2,3,2,1870,607,632,49,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"619",2024,"Brest","Ligue 1","team",25,34,84,5,2,414,422,34,792,321,427,2,3,0,1910,598,509,54,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"620",2024,"Brest","Ligue 1","opponent",25,34,63,6,2,445,389,64,534,305,344,3,4,2,1735,509,598,46,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"621",2024,"Brighton","Premier League","team",30,38,90,3,0,414,454,84,671,288,366,6,6,2,1751,406,345,54.1,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"622",2024,"Brighton","Premier League","opponent",30,38,99,5,3,461,399,71,526,355,396,5,6,5,1722,345,406,45.9,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"623",2024,"Burnley","Premier League","team",31,38,77,7,3,429,353,76,550,280,342,3,7,3,1727,561,696,44.6,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"624",2024,"Burnley","Premier League","opponent",31,38,84,3,1,369,422,95,700,292,387,7,3,1,1883,696,561,55.4,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"625",2024,"Cagliari","Serie A","team",29,38,77,4,2,464,418,64,852,265,315,3,5,3,1774,571,613,48.2,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"626",2024,"Cagliari","Serie A","opponent",29,38,86,2,2,441,434,91,761,251,327,1,6,1,1722,613,571,51.8,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"627",2024,"Celta Vigo","La Liga","team",31,38,66,5,2,463,485,63,661,297,382,4,8,3,1908,522,548,48.8,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"628",2024,"Celta Vigo","La Liga","opponent",31,38,89,4,1,496,445,53,746,335,382,7,5,1,1879,548,522,51.2,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"629",2024,"Chelsea","Premier League","team",32,38,109,4,2,446,451,85,558,298,376,11,5,3,1846,440,402,52.3,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"630",2024,"Chelsea","Premier League","opponent",32,38,100,4,3,466,430,70,683,374,438,5,12,1,1808,402,440,47.7,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"631",2024,"Clermont Foot","Ligue 1","team",31,34,60,7,1,396,429,51,551,347,358,7,9,1,1695,393,414,48.7,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"632",2024,"Clermont Foot","Ligue 1","opponent",31,34,70,6,3,448,376,41,642,352,331,7,8,0,1860,414,393,51.3,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"633",2024,"Crystal Palace","Premier League","team",26,38,73,2,2,457,427,72,583,323,464,4,3,2,1909,553,555,49.9,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"634",2024,"Crystal Palace","Premier League","opponent",26,38,78,2,1,441,439,74,769,301,446,3,4,1,1884,555,553,50.1,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"635",2024,"Cádiz","La Liga","team",34,38,107,7,0,576,498,90,791,298,398,2,2,1,1831,632,673,48.4,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"636",2024,"Cádiz","La Liga","opponent",34,38,97,4,2,525,550,65,758,243,370,1,3,1,1871,673,632,51.6,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"637",2024,"Darmstadt 98","Bundesliga","team",32,34,83,4,0,429,351,57,514,317,323,2,2,2,1502,510,569,47.3,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"638",2024,"Darmstadt 98","Bundesliga","opponent",32,34,59,4,2,370,409,59,622,221,270,1,3,2,1748,569,510,52.7,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"639",2024,"Dortmund","Bundesliga","team",32,34,59,4,2,315,391,44,522,251,356,5,6,2,1763,389,426,47.7,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"640",2024,"Dortmund","Bundesliga","opponent",32,34,70,1,0,406,301,90,602,336,376,5,6,0,1755,426,389,52.3,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"641",2024,"Eint Frankfurt","Bundesliga","team",34,34,70,5,4,355,318,51,557,302,359,2,11,0,1792,477,525,47.6,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"642",2024,"Eint Frankfurt","Bundesliga","opponent",34,34,56,4,2,337,348,85,619,312,370,11,3,3,1827,525,477,52.4,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"643",2024,"Empoli","Serie A","team",34,38,88,1,1,524,514,82,672,263,378,4,8,1,1623,509,628,44.8,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"644",2024,"Empoli","Serie A","opponent",34,38,71,3,2,530,487,49,814,261,334,6,5,3,1687,628,509,55.2,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"645",2024,"Everton","Premier League","team",26,38,82,1,1,457,361,89,752,358,442,2,8,3,1970,676,577,54,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"646",2024,"Everton","Premier League","opponent",26,38,61,2,0,373,444,62,716,262,335,6,3,0,1916,577,676,46,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"647",2024,"Fiorentina","Serie A","team",30,38,80,0,0,459,450,57,748,236,320,6,9,0,1720,626,603,50.9,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"648",2024,"Fiorentina","Serie A","opponent",30,38,80,3,2,478,422,89,457,272,382,7,8,1,1623,603,626,49.1,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"649",2024,"Freiburg","Bundesliga","team",25,34,64,4,1,364,376,52,593,272,319,7,5,1,1633,625,628,49.9,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"650",2024,"Freiburg","Bundesliga","opponent",25,34,69,1,1,387,351,44,601,244,281,4,9,2,1682,628,625,50.1,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"651",2024,"Frosinone","Serie A","team",34,38,68,2,1,388,442,48,524,241,322,8,8,2,1780,518,602,46.3,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"652",2024,"Frosinone","Serie A","opponent",34,38,84,1,1,482,352,71,676,302,407,5,10,0,1855,602,518,53.8,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"653",2024,"Fulham","Premier League","team",25,38,84,4,3,384,364,51,736,371,384,2,8,4,1837,487,509,48.9,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"654",2024,"Fulham","Premier League","opponent",25,38,65,0,0,385,373,99,597,321,333,8,2,1,1857,509,487,51.1,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"655",2024,"Genoa","Serie A","team",34,38,79,3,3,450,406,47,610,332,352,3,4,1,1643,610,543,52.9,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"656",2024,"Genoa","Serie A","opponent",34,38,92,5,2,449,419,68,774,271,298,4,6,2,1713,543,610,47.1,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"657",2024,"Getafe","La Liga","team",33,38,135,10,5,648,437,78,701,307,364,3,7,0,1773,657,692,48.7,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"658",2024,"Getafe","La Liga","opponent",33,38,105,10,4,464,623,141,640,261,348,6,7,0,1878,692,657,51.3,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"659",2024,"Girona","La Liga","team",25,38,75,1,0,406,471,95,698,257,340,7,7,0,1808,373,390,48.9,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"660",2024,"Girona","La Liga","opponent",25,38,104,5,3,495,383,49,711,301,423,5,8,1,1745,390,373,51.1,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"661",2024,"Gladbach","Bundesliga","team",27,34,66,2,1,337,372,53,574,333,337,4,6,0,1701,485,478,50.4,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"662",2024,"Gladbach","Bundesliga","opponent",27,34,64,3,2,389,322,46,710,286,358,4,6,1,1770,478,485,49.6,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"663",2024,"Granada","La Liga","team",40,38,98,4,1,514,504,75,664,280,374,5,6,2,1708,484,540,47.3,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"664",2024,"Granada","La Liga","opponent",40,38,92,5,1,534,495,108,718,290,344,6,8,3,1884,540,484,52.7,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"665",2024,"Heidenheim","Bundesliga","team",22,34,54,1,0,442,325,38,663,302,352,1,10,3,1741,690,612,53,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"666",2024,"Heidenheim","Bundesliga","opponent",22,34,73,0,0,344,423,56,637,303,345,6,3,4,1898,612,690,47,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"667",2024,"Hellas Verona","Serie A","team",36,38,88,6,2,541,447,61,724,302,387,4,2,1,1842,750,644,53.8,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"668",2024,"Hellas Verona","Serie A","opponent",36,38,78,1,1,478,518,84,617,215,307,1,7,0,1812,644,750,46.2,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"669",2024,"Hoffenheim","Bundesliga","team",30,34,86,5,4,339,366,52,603,357,304,5,5,1,1715,515,515,50,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"670",2024,"Hoffenheim","Bundesliga","opponent",30,34,70,5,5,392,328,52,697,279,299,4,6,1,1750,515,515,50,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"671",2024,"Inter","Serie A","team",27,38,46,1,0,405,408,77,804,280,321,11,4,0,1602,535,370,59.1,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"672",2024,"Inter","Serie A","opponent",27,38,70,7,1,434,378,41,608,291,231,4,14,2,1432,370,535,40.9,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"673",2024,"Juventus","Serie A","team",31,38,87,2,1,478,376,72,708,253,369,3,3,2,1656,486,434,52.8,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"674",2024,"Juventus","Serie A","opponent",31,38,66,4,3,401,454,25,756,273,319,2,5,2,1582,434,486,47.2,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"675",2024,"Köln","Bundesliga","team",26,34,71,4,3,418,364,53,779,305,375,5,3,0,1689,557,533,51.1,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"676",2024,"Köln","Bundesliga","opponent",26,34,75,4,2,381,403,40,629,268,322,2,6,0,1620,533,557,48.9,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"677",2024,"Las Palmas","La Liga","team",29,38,84,5,1,411,499,93,580,281,397,3,9,3,1846,395,489,44.7,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"678",2024,"Las Palmas","La Liga","opponent",29,38,97,5,2,525,378,164,694,335,415,8,5,0,1963,489,395,55.3,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"679",2024,"Lazio","Serie A","team",22,38,101,5,2,473,435,72,624,295,348,3,3,0,1764,399,453,46.8,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"680",2024,"Lazio","Serie A","opponent",22,38,95,3,2,459,453,39,614,318,303,1,4,3,1782,453,399,53.2,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"681",2024,"Le Havre","Ligue 1","team",27,34,67,6,3,433,368,52,544,363,332,7,4,2,1638,485,482,50.2,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"682",2024,"Le Havre","Ligue 1","opponent",27,34,63,6,1,392,415,71,607,286,335,4,7,1,1650,482,485,49.8,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"683",2024,"Lecce","Serie A","team",26,38,89,5,2,504,481,56,650,308,374,4,6,1,1779,548,616,47.1,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"684",2024,"Lecce","Serie A","opponent",26,38,88,5,2,508,468,37,680,274,381,3,5,2,1791,616,548,52.9,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"685",2024,"Lens","Ligue 1","team",27,34,78,4,1,445,424,75,736,298,339,5,8,1,1775,451,388,53.8,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"686",2024,"Lens","Ligue 1","opponent",27,34,70,2,0,441,433,39,488,345,329,8,7,0,1691,388,451,46.2,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"687",2024,"Leverkusen","Bundesliga","team",24,34,59,0,0,305,342,73,586,224,277,7,0,0,1847,363,316,53.5,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
"688",2024,"Leverkusen","Bundesliga","opponent",24,34,67,5,2,354,288,38,405,363,376,0,8,2,1629,316,363,46.5,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
"689",2024,"Lille","Ligue 1","team",28,34,67,3,1,376,489,46,533,292,370,3,5,2,1642,355,346,50.6,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
"690",2024,"Lille","Ligue 1","opponent",28,34,77,0,0,516,358,92,506,340,367,4,3,2,1673,346,355,49.4,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
"691",2024,"Liverpool","Premier League","team",30,38,69,5,2,463,376,100,817,292,418,8,1,2,2034,583,441,56.9,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
"692",2024,"Liverpool","Premier League","opponent",30,38,98,4,3,391,453,75,477,378,438,1,9,6,1842,441,583,43.1,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
"693",2024,"Lorient","Ligue 1","team",38,34,66,1,0,403,416,56,565,337,326,1,8,1,1684,410,394,51,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
"694",2024,"Lorient","Ligue 1","opponent",38,34,61,4,1,431,384,38,733,293,389,8,1,2,1781,394,410,49,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
"695",2024,"Luton Town","Premier League","team",28,38,71,0,0,443,448,67,841,325,368,2,4,4,1868,635,631,50.2,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
