"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
"695",2024,"Luton Town","Premier League","team",28,38,654,368,330,236,88,299,616,48.5,317,493,183,310,325,979,916,21,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
"696",2024,"Luton Town","Premier League","opponent",28,38,716,418,348,269,99,331,685,48.3,354,469,140,329,269,985,839,18,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
"697",2024,"Lyon","Ligue 1","team",35,34,538,331,241,203,94,250,578,43.3,328,343,118,225,304,842,563,12,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
"698",2024,"Lyon","Ligue 1","opponent",35,34,669,397,322,265,82,317,692,45.8,375,408,112,296,362,1031,678,5,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
"699",2024,"Mainz 05","Bundesliga","team",30,34,572,328,256,253,63,276,526,52.5,250,442,117,325,346,918,704,3,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
"700",2024,"Mainz 05","Bundesliga","opponent",30,34,554,315,284,215,55,269,538,50,269,442,146,296,276,830,896,9,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
"701",2024,"Mallorca","La Liga","team",25,38,686,388,347,281,58,340,657,51.8,317,369,131,238,365,1051,785,10,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
"702",2024,"Mallorca","La Liga","opponent",25,38,532,318,237,231,64,219,470,46.6,251,375,108,267,295,827,814,10,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
"703",2024,"Manchester City","Premier League","team",25,38,517,305,183,221,113,222,458,48.5,236,353,75,278,233,750,457,17,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
"704",2024,"Manchester City","Premier League","opponent",25,38,638,335,379,193,66,282,659,42.8,377,537,207,330,314,952,847,13,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
"705",2024,"Manchester Utd","Premier League","team",31,38,676,409,334,240,102,349,715,48.8,366,534,207,327,313,989,884,12,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
"706",2024,"Manchester Utd","Premier League","opponent",31,38,645,373,344,210,91,303,614,49.3,311,489,172,317,378,1023,713,18,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
"707",2024,"Marseille","Ligue 1","team",33,34,604,371,270,264,70,292,587,49.7,295,365,99,266,332,936,633,8,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
"708",2024,"Marseille","Ligue 1","opponent",33,34,547,325,261,213,73,244,504,48.4,260,370,112,258,381,928,773,6,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
"709",2024,"Metz","Ligue 1","team",30,34,562,334,310,183,69,238,514,46.3,276,416,127,289,348,910,834,9,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
"710",2024,"Metz","Ligue 1","opponent",30,34,603,382,261,258,84,336,626,53.7,290,303,89,214,259,862,563,12,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
"711",2024,"Milan","Serie A","team",35,38,576,333,274,232,70,273,521,52.4,248,367,146,221,252,828,548,16,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
"712",2024,"Milan","Serie A","opponent",35,38,617,370,292,239,86,324,683,47.4,359,397,138,259,270,887,687,6,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
"713",2024,"Monaco","Ligue 1","team",30,34,664,412,259,314,91,322,686,46.9,364,418,85,333,394,1058,582,14,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
"714",2024,"Monaco","Ligue 1","opponent",30,34,580,341,292,214,74,255,556,45.9,301,442,133,309,360,940,725,18,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
"715",2024,"Montpellier","Ligue 1","team",31,34,619,379,352,187,80,310,691,44.9,381,427,161,266,308,927,766,5,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
"716",2024,"Montpellier","Ligue 1","opponent",31,34,574,362,273,224,77,283,576,49.1,293,410,121,289,302,876,703,10,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
"717",2024,"Monza","Serie A","team",31,38,565,334,307,195,63,266,484,55,218,378,151,227,279,844,642,8,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
"718",2024,"Monza","Serie A","opponent",31,38,481,304,211,199,71,216,432,50,216,405,133,272,259,740,594,4,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
"719",2024,"Nantes","Ligue 1","team",35,34,582,352,307,220,55,298,616,48.4,318,339,102,237,332,914,697,4,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
"720",2024,"Nantes","Ligue 1","opponent",35,34,466,288,236,176,54,212,432,49.1,220,332,108,224,271,737,631,10,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
"721",2024,"Napoli","Serie A","team",29,38,571,326,235,237,99,263,554,47.5,291,351,92,259,241,812,521,5,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
"722",2024,"Napoli","Serie A","opponent",29,38,637,393,351,215,71,344,671,51.3,327,443,179,264,285,922,823,10,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
"723",2024,"Newcastle Utd","Premier League","team",32,38,661,391,316,254,91,302,681,44.3,379,497,151,346,285,946,682,16,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
"724",2024,"Newcastle Utd","Premier League","opponent",32,38,688,409,314,283,91,288,643,44.8,355,481,152,329,342,1030,735,24,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
"725",2024,"Nice","Ligue 1","team",27,34,538,308,247,212,79,285,505,56.4,220,389,111,278,292,830,505,10,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
"726",2024,"Nice","Ligue 1","opponent",27,34,683,412,304,275,104,342,713,48,371,367,125,242,294,977,665,15,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
"727",2024,"Nott'ham Forest","Premier League","team",33,38,728,430,437,219,72,326,609,53.5,283,489,168,321,331,1059,968,13,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
"728",2024,"Nott'ham Forest","Premier League","opponent",33,38,554,341,234,219,101,268,543,49.4,275,391,113,278,289,843,747,12,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
"729",2024,"Osasuna","La Liga","team",29,38,525,311,247,201,77,243,517,47,274,400,108,292,263,788,756,16,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
"730",2024,"Osasuna","La Liga","opponent",29,38,530,339,286,187,57,247,484,51,237,411,101,310,291,821,903,9,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
"731",2024,"Paris S-G","Ligue 1","team",29,34,585,360,254,221,110,283,602,47,319,346,108,238,268,853,509,22,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
"732",2024,"Paris S-G","Ligue 1","opponent",29,34,652,391,354,229,69,364,765,47.6,401,442,145,297,375,1027,614,13,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
"733",2024,"RB Leipzig","Bundesliga","team",26,34,538,317,236,240,62,244,487,50.1,243,444,97,347,240,778,630,12,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
"734",2024,"RB Leipzig","Bundesliga","opponent",26,34,570,322,282,220,68,238,560,42.5,322,433,131,302,299,869,701,11,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
"735",2024,"Rayo Vallecano","La Liga","team",26,38,630,372,279,282,69,270,608,44.4,338,410,105,305,308,938,796,12,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
"736",2024,"Rayo Vallecano","La Liga","opponent",26,38,679,408,314,284,81,306,589,52,283,388,119,269,285,964,759,17,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
"737",2024,"Real Madrid","La Liga","team",27,38,557,368,252,214,91,225,461,48.8,236,401,104,297,296,853,552,14,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
"738",2024,"Real Madrid","La Liga","opponent",27,38,705,389,393,221,91,393,794,49.5,401,402,146,256,296,1001,689,16,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
"739",2024,"Real Sociedad","La Liga","team",31,38,650,405,271,285,94,283,552,51.3,269,405,118,287,253,903,693,15,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"740",2024,"Real Sociedad","La Liga","opponent",31,38,635,368,305,268,62,284,605,46.9,321,402,112,290,278,913,803,9,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"741",2024,"Reims","Ligue 1","team",29,34,640,392,303,246,91,320,639,50.1,319,398,133,265,342,982,671,10,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"742",2024,"Reims","Ligue 1","opponent",29,34,596,377,289,227,80,297,626,47.4,329,397,117,280,363,959,644,10,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"743",2024,"Rennes","Ligue 1","team",29,34,526,311,261,190,75,280,525,53.3,245,371,106,265,328,854,618,10,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"744",2024,"Rennes","Ligue 1","opponent",29,34,623,378,328,222,73,289,640,45.2,351,386,137,249,359,982,622,3,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"745",2024,"Roma","Serie A","team",30,38,569,336,261,229,79,249,535,46.5,286,370,132,238,242,811,623,16,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"746",2024,"Roma","Serie A","opponent",30,38,489,321,217,190,82,218,439,49.7,221,410,128,282,282,771,753,7,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"747",2024,"Salernitana","Serie A","team",39,38,536,327,289,198,49,257,519,49.5,262,409,161,248,279,815,816,12,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"748",2024,"Salernitana","Serie A","opponent",39,38,573,349,243,258,72,269,481,55.9,212,407,115,292,294,867,629,7,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"749",2024,"Sassuolo","Serie A","team",30,38,507,310,241,198,68,245,531,46.1,286,402,143,259,267,774,767,14,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"750",2024,"Sassuolo","Serie A","opponent",30,38,584,340,271,240,73,252,529,47.6,277,358,131,227,285,869,752,12,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"751",2024,"Sevilla","La Liga","team",35,38,697,463,380,237,80,335,626,53.5,291,395,123,272,313,1010,772,9,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"752",2024,"Sevilla","La Liga","opponent",35,38,558,347,247,240,71,278,570,48.8,292,367,88,279,236,794,895,10,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"753",2024,"Sheffield Utd","Premier League","team",35,38,709,405,375,248,86,299,635,47.1,336,514,180,334,348,1057,1042,18,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"754",2024,"Sheffield Utd","Premier League","opponent",35,38,608,358,288,225,95,286,537,53.3,251,413,106,307,275,883,610,9,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"755",2024,"Strasbourg","Ligue 1","team",30,34,620,383,317,240,63,308,572,53.8,264,406,115,291,347,967,682,13,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"756",2024,"Strasbourg","Ligue 1","opponent",30,34,590,368,262,238,90,277,595,46.6,318,283,90,193,287,877,643,11,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"757",2024,"Stuttgart","Bundesliga","team",27,34,537,316,222,239,76,253,513,49.3,260,378,109,269,269,806,619,12,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"758",2024,"Stuttgart","Bundesliga","opponent",27,34,608,370,313,247,48,279,613,45.5,334,435,124,311,328,936,618,13,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"759",2024,"Torino","Serie A","team",30,38,471,275,207,213,51,191,386,49.5,195,303,100,203,329,800,594,15,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"760",2024,"Torino","Serie A","opponent",30,38,519,311,255,220,44,247,491,50.3,244,344,114,230,291,810,702,3,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"761",2024,"Tottenham","Premier League","team",29,38,724,451,335,264,125,360,691,52.1,331,445,132,313,355,1079,707,24,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"762",2024,"Tottenham","Premier League","opponent",29,38,738,411,375,256,107,363,722,50.3,359,598,170,428,416,1154,783,16,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"763",2024,"Toulouse","Ligue 1","team",26,34,612,358,295,241,76,294,626,47,332,431,148,283,294,906,715,6,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"764",2024,"Toulouse","Ligue 1","opponent",26,34,532,327,248,224,60,265,554,47.8,289,435,126,309,313,845,605,12,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"765",2024,"Udinese","Serie A","team",32,38,606,381,345,213,48,299,571,52.4,272,437,129,308,327,933,988,10,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"766",2024,"Udinese","Serie A","opponent",32,38,649,394,302,250,97,314,650,48.3,336,368,127,241,249,898,582,11,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"767",2024,"Union Berlin","Bundesliga","team",30,34,549,352,242,240,67,254,504,50.4,250,480,137,343,305,854,861,9,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"768",2024,"Union Berlin","Bundesliga","opponent",30,34,553,343,300,193,60,260,477,54.5,217,389,106,283,282,835,724,10,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"769",2024,"Valencia","La Liga","team",29,38,657,379,335,250,72,309,618,50,309,392,105,287,324,981,842,9,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"770",2024,"Valencia","La Liga","opponent",29,38,612,379,293,231,88,294,570,51.6,276,406,87,319,269,881,646,10,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"771",2024,"Villarreal","La Liga","team",32,38,576,348,288,212,76,260,532,48.9,272,386,130,256,304,880,789,12,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"772",2024,"Villarreal","La Liga","opponent",32,38,685,436,331,258,96,329,680,48.4,351,422,126,296,346,1031,584,11,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"773",2024,"Werder Bremen","Bundesliga","team",30,34,604,351,303,239,62,312,609,51.2,297,434,153,281,284,888,785,9,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"774",2024,"Werder Bremen","Bundesliga","opponent",30,34,525,298,236,229,60,262,515,50.9,253,382,107,275,283,808,586,11,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"775",2024,"West Ham","Premier League","team",26,38,684,426,350,254,80,307,607,50.6,300,487,180,307,361,1045,906,9,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"776",2024,"West Ham","Premier League","opponent",26,38,718,406,310,315,93,321,674,47.6,353,451,108,343,253,971,766,15,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"777",2024,"Wolfsburg","Bundesliga","team",28,34,550,303,272,201,77,262,527,49.7,265,414,99,315,268,818,801,8,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"778",2024,"Wolfsburg","Bundesliga","opponent",28,34,496,300,239,199,58,235,437,53.8,202,401,103,298,274,770,631,9,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"779",2024,"Wolves","Premier League","team",27,38,739,430,415,247,77,312,607,51.4,295,506,173,333,284,1023,828,16,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"780",2024,"Wolves","Premier League","opponent",27,38,713,431,296,288,129,324,739,43.8,415,394,107,287,329,1042,613,16,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"781",2025,"Alavés","La Liga","team",29,36,690,423,327,287,76,336,687,48.9,351,364,89,275,293,983,863,10,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"782",2025,"Alavés","La Liga","opponent",29,36,525,311,249,209,67,232,404,57.4,172,356,85,271,275,800,1053,15,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"783",2025,"Angers","Ligue 1","team",30,34,623,391,340,202,81,293,607,48.3,314,364,116,248,335,958,903,20,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"784",2025,"Angers","Ligue 1","opponent",30,34,631,391,243,277,111,331,580,57.1,249,314,87,227,251,882,676,23,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"785",2025,"Arsenal","Premier League","team",25,36,563,335,208,237,118,246,483,50.9,237,308,98,210,217,780,621,28,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"786",2025,"Arsenal","Premier League","opponent",25,36,660,399,383,204,73,302,604,50,302,385,164,221,249,909,975,36,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"787",2025,"Aston Villa","Premier League","team",28,37,628,367,290,248,90,304,540,56.3,236,321,105,216,234,862,767,42,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"788",2025,"Aston Villa","Premier League","opponent",28,37,665,372,313,252,100,289,606,47.7,317,412,133,279,340,1005,850,29,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"789",2025,"Atalanta","Serie A","team",32,37,555,337,228,256,71,266,494,53.8,228,348,93,255,289,844,651,15,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"790",2025,"Atalanta","Serie A","opponent",32,37,679,393,373,240,66,323,572,56.5,249,380,121,259,324,1003,874,27,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"791",2025,"Athletic Club","La Liga","team",31,36,554,326,232,242,80,284,553,51.4,269,334,67,267,330,884,868,23,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"792",2025,"Athletic Club","La Liga","opponent",31,36,753,456,407,276,70,370,676,54.7,306,334,109,225,351,1104,918,24,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"793",2025,"Atlético Madrid","La Liga","team",24,36,584,357,291,222,71,300,594,50.5,294,337,96,241,244,828,782,25,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"794",2025,"Atlético Madrid","La Liga","opponent",24,36,551,347,261,199,91,290,551,52.6,261,419,101,318,351,902,913,28,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"795",2025,"Augsburg","Bundesliga","team",29,34,464,300,198,202,64,233,430,54.2,197,417,121,296,339,803,971,16,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"796",2025,"Augsburg","Bundesliga","opponent",29,34,577,357,254,250,73,280,509,55,229,416,97,319,270,847,856,17,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"797",2025,"Auxerre","Ligue 1","team",29,34,657,403,330,232,95,316,606,52.1,290,394,125,269,349,1006,944,17,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"798",2025,"Auxerre","Ligue 1","opponent",29,34,670,414,293,257,120,324,581,55.8,257,354,91,263,279,949,702,17,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"799",2025,"Barcelona","La Liga","team",28,36,509,315,171,233,105,257,483,53.2,226,319,60,259,216,725,576,14,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"800",2025,"Barcelona","La Liga","opponent",28,36,663,386,361,237,65,356,786,45.3,430,470,163,307,362,1025,965,35,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"801",2025,"Bayern Munich","Bundesliga","team",29,34,506,300,166,233,107,250,450,55.6,200,318,52,266,232,738,518,23,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"802",2025,"Bayern Munich","Bundesliga","opponent",29,34,618,353,334,211,73,354,737,48,383,473,163,310,404,1022,942,30,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"803",2025,"Betis","La Liga","team",35,36,614,377,258,261,95,325,612,53.1,287,389,108,281,333,947,873,15,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"804",2025,"Betis","La Liga","opponent",35,36,685,432,344,270,71,324,621,52.2,297,437,129,308,313,998,832,18,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"805",2025,"Bochum","Bundesliga","team",27,34,600,361,318,207,75,306,572,53.5,266,475,142,333,295,895,906,23,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"806",2025,"Bochum","Bundesliga","opponent",27,34,474,308,211,203,60,239,406,58.9,167,429,125,304,300,774,1068,17,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"807",2025,"Bologna","Serie A","team",30,36,565,332,209,257,99,270,515,52.4,245,374,93,281,243,808,654,19,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"808",2025,"Bologna","Serie A","opponent",30,36,604,364,311,240,53,256,465,55.1,209,365,126,239,285,889,936,22,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"809",2025,"Bournemouth","Premier League","team",29,36,666,385,282,285,99,292,610,47.9,318,442,134,308,339,1005,978,21,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"810",2025,"Bournemouth","Premier League","opponent",29,36,624,381,308,249,67,288,568,50.7,280,391,152,239,266,890,963,46,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"811",2025,"Brentford","Premier League","team",28,36,599,360,271,214,114,299,562,53.2,263,459,186,273,274,873,999,26,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"812",2025,"Brentford","Premier League","opponent",28,36,549,333,252,202,95,270,524,51.5,254,347,103,244,276,825,975,28,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"813",2025,"Brest","Ligue 1","team",30,34,656,425,292,255,109,309,584,52.9,275,363,105,258,316,972,869,14,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"814",2025,"Brest","Ligue 1","opponent",30,34,492,294,224,204,64,247,454,54.4,207,347,88,259,300,792,808,22,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"815",2025,"Brighton","Premier League","team",31,36,660,402,269,277,114,328,669,49,341,414,114,300,301,961,740,28,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"816",2025,"Brighton","Premier League","opponent",31,36,704,399,357,266,81,372,692,53.8,320,387,136,251,301,1005,915,31,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"817",2025,"Cagliari","Serie A","team",26,36,508,283,246,215,47,224,421,53.2,197,325,121,204,261,769,837,17,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"818",2025,"Cagliari","Serie A","opponent",26,36,549,327,264,210,75,264,489,54,225,372,105,267,260,809,887,13,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"819",2025,"Celta Vigo","La Liga","team",30,36,520,319,244,205,71,264,541,48.8,277,326,87,239,270,790,800,27,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"820",2025,"Celta Vigo","La Liga","opponent",30,36,583,364,293,228,62,300,524,57.3,224,421,107,314,370,953,697,16,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"821",2025,"Chelsea","Premier League","team",29,37,573,361,237,239,97,266,527,50.5,261,349,100,249,268,841,657,44,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"822",2025,"Chelsea","Premier League","opponent",29,37,619,359,313,234,72,327,649,50.4,322,425,170,255,283,902,858,41,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"823",2025,"Como","Serie A","team",38,36,641,398,289,255,97,293,568,51.6,275,326,84,242,263,904,749,18,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"824",2025,"Como","Serie A","opponent",38,36,617,364,252,270,95,273,528,51.7,255,430,131,299,312,929,721,28,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"825",2025,"Crystal Palace","Premier League","team",29,36,726,427,353,283,90,310,615,50.4,305,457,134,323,312,1038,1003,19,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"826",2025,"Crystal Palace","Premier League","opponent",29,36,543,301,191,248,104,218,416,52.4,198,403,144,259,328,871,844,35,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"827",2025,"Dortmund","Bundesliga","team",28,34,522,319,232,196,94,261,492,53,231,375,100,275,249,771,726,18,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"828",2025,"Dortmund","Bundesliga","opponent",28,34,641,375,348,235,58,333,671,49.6,338,429,146,283,310,951,908,24,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"829",2025,"Eint Frankfurt","Bundesliga","team",26,34,566,341,267,219,80,279,506,55.1,227,425,128,297,288,854,995,26,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"830",2025,"Eint Frankfurt","Bundesliga","opponent",26,34,534,323,268,185,81,272,565,48.1,293,408,125,283,264,798,793,27,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"831",2025,"Empoli","Serie A","team",34,36,668,383,307,283,78,299,523,57.2,224,377,130,247,313,981,1026,20,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"832",2025,"Empoli","Serie A","opponent",34,36,556,348,256,236,64,223,426,52.3,203,336,104,232,245,801,828,16,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"833",2025,"Espanyol","La Liga","team",27,36,610,379,359,203,48,294,575,51.1,281,413,148,265,302,912,1074,21,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"834",2025,"Espanyol","La Liga","opponent",27,36,485,297,225,198,62,260,473,55,213,333,90,243,277,762,713,19,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"835",2025,"Everton","Premier League","team",26,36,694,408,347,257,90,318,619,51.4,301,379,133,246,320,1014,1046,24,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"836",2025,"Everton","Premier League","opponent",26,36,666,405,310,264,92,295,564,52.3,269,337,97,240,222,888,872,21,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"837",2025,"Fiorentina","Serie A","team",34,36,507,301,258,181,68,239,470,50.9,231,329,112,217,260,767,873,17,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"838",2025,"Fiorentina","Serie A","opponent",34,36,539,305,253,213,73,243,500,48.6,257,323,100,223,225,764,722,26,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
