"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
"701",2024,"Mallorca","La Liga","team",25,38,15645,13739,1802,444,51,118,763,772,173,57,86,7,11476,104,328,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
"702",2024,"Mallorca","La Liga","opponent",25,38,19315,17321,1958,630,34,130,656,832,152,57,46,1,15384,36,277,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
"703",2024,"Manchester City","Premier League","team",25,38,27758,26136,1580,460,85,133,700,604,286,114,66,7,24616,42,383,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
"704",2024,"Manchester City","Premier League","opponent",25,38,14869,13414,1373,319,48,82,399,476,129,62,47,3,11864,82,308,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
"705",2024,"Manchester Utd","Premier League","team",31,38,19538,17784,1663,371,73,99,594,643,224,70,86,10,15785,91,372,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
"706",2024,"Manchester Utd","Premier League","opponent",31,38,19160,17369,1739,465,66,116,780,631,279,133,85,7,15396,52,387,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
"707",2024,"Marseille","Ligue 1","team",33,34,18000,16375,1556,451,39,63,713,626,184,42,110,0,14716,69,312,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
"708",2024,"Marseille","Ligue 1","opponent",33,34,15560,13985,1536,429,23,97,553,562,162,73,70,0,12519,39,310,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
"709",2024,"Metz","Ligue 1","team",30,34,11986,10324,1617,435,16,110,563,659,133,62,65,0,8816,45,279,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
"710",2024,"Metz","Ligue 1","opponent",30,34,21875,20255,1569,436,36,72,736,668,182,65,97,0,18493,51,345,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
"711",2024,"Milan","Serie A","team",35,38,20741,19060,1624,455,49,94,660,617,192,66,77,0,17656,57,296,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
"712",2024,"Milan","Serie A","opponent",35,38,15824,14180,1595,456,19,145,575,581,151,49,65,0,12734,49,274,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
"713",2024,"Monaco","Ligue 1","team",30,34,18346,16702,1571,465,76,72,517,619,183,54,82,0,14825,73,335,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
"714",2024,"Monaco","Ligue 1","opponent",30,34,15731,13998,1670,522,61,107,568,624,156,61,65,0,12256,63,353,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
"715",2024,"Montpellier","Ligue 1","team",31,34,14618,12910,1653,489,37,130,601,653,138,35,88,0,11198,55,317,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
"716",2024,"Montpellier","Ligue 1","opponent",31,34,18181,16581,1551,460,44,77,669,611,173,75,72,0,14871,49,308,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
"717",2024,"Monza","Serie A","team",31,38,19870,18182,1648,458,21,125,584,612,170,29,107,0,16734,40,322,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
"718",2024,"Monza","Serie A","opponent",31,38,17248,15602,1600,465,42,113,655,616,192,70,85,2,14208,46,277,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
"719",2024,"Nantes","Ligue 1","team",35,34,15384,13814,1519,397,50,69,627,609,165,72,62,0,12180,51,276,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
"720",2024,"Nantes","Ligue 1","opponent",35,34,19173,17524,1608,464,39,114,621,684,176,58,91,0,15934,41,271,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
"721",2024,"Napoli","Serie A","team",29,38,22942,20996,1875,519,44,232,737,805,240,81,104,3,19517,71,312,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
"722",2024,"Napoli","Serie A","opponent",29,38,14682,12925,1682,439,28,96,542,655,133,44,73,0,11370,75,302,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
"723",2024,"Newcastle Utd","Premier League","team",32,38,19852,18026,1767,515,85,133,648,679,192,75,60,9,16117,59,364,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
"724",2024,"Newcastle Utd","Premier League","opponent",32,38,18229,16462,1713,424,73,86,588,665,195,86,53,5,14538,54,381,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
"725",2024,"Nice","Ligue 1","team",27,34,18379,16875,1452,414,41,43,605,583,184,76,84,1,15511,52,283,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
"726",2024,"Nice","Ligue 1","opponent",27,34,16675,15200,1425,436,48,81,489,563,104,34,48,1,13633,50,321,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
"727",2024,"Nott'ham Forest","Premier League","team",33,38,15679,13975,1627,409,53,83,595,661,148,80,55,0,11877,77,315,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
"728",2024,"Nott'ham Forest","Premier League","opponent",33,38,23049,21243,1768,476,52,128,799,715,245,129,58,4,19173,38,390,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
"729",2024,"Osasuna","La Liga","team",29,38,17335,15309,1958,520,19,124,813,867,170,83,68,1,12874,68,383,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
"730",2024,"Osasuna","La Liga","opponent",29,38,19141,17116,1899,561,64,147,694,776,175,75,55,0,14977,126,343,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
"731",2024,"Paris S-G","Ligue 1","team",29,34,24396,22942,1401,395,73,98,513,540,198,58,60,0,21536,53,331,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
"732",2024,"Paris S-G","Ligue 1","opponent",29,34,12950,11502,1403,389,35,72,515,491,159,55,70,0,10100,45,269,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
"733",2024,"RB Leipzig","Bundesliga","team",26,34,19590,17935,1588,423,86,93,608,657,200,72,78,4,16254,67,344,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
"734",2024,"RB Leipzig","Bundesliga","opponent",26,34,15867,14271,1546,405,31,60,539,623,140,70,49,0,12519,50,388,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
"735",2024,"Rayo Vallecano","La Liga","team",26,38,17459,15351,2012,580,43,141,688,858,169,77,53,2,13282,96,333,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
"736",2024,"Rayo Vallecano","La Liga","opponent",26,38,17768,15686,1995,637,51,135,682,787,173,67,69,1,13590,87,360,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
"737",2024,"Real Madrid","La Liga","team",27,38,24691,22843,1769,553,93,224,618,650,211,66,86,0,21794,79,285,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
"738",2024,"Real Madrid","La Liga","opponent",27,38,17114,15408,1668,435,33,163,680,644,145,62,48,1,14072,38,376,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
"739",2024,"Real Sociedad","La Liga","team",31,38,19249,17319,1838,534,48,122,672,830,198,103,60,0,15263,92,340,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"740",2024,"Real Sociedad","La Liga","opponent",31,38,15616,13483,2035,651,27,130,523,829,137,43,62,1,11674,98,322,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"741",2024,"Reims","Ligue 1","team",29,34,16365,14705,1576,392,45,103,618,688,174,65,85,0,12995,84,320,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"742",2024,"Reims","Ligue 1","opponent",29,34,16208,14494,1654,500,51,109,653,673,177,56,84,0,12888,60,302,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"743",2024,"Rennes","Ligue 1","team",29,34,17580,16008,1536,483,38,96,554,608,157,57,67,0,14481,36,276,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"744",2024,"Rennes","Ligue 1","opponent",29,34,16224,14643,1517,443,33,100,583,585,151,60,48,0,13026,64,307,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"745",2024,"Roma","Serie A","team",30,38,20523,18783,1674,471,40,106,654,663,167,82,71,0,17066,66,321,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"746",2024,"Roma","Serie A","opponent",30,38,16943,15312,1587,503,19,132,640,543,167,72,64,2,13816,44,282,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"747",2024,"Salernitana","Serie A","team",39,38,15920,13953,1906,559,27,119,596,737,148,26,66,0,12124,61,351,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"748",2024,"Salernitana","Serie A","opponent",39,38,20097,18226,1792,477,46,133,802,750,266,96,117,1,16368,79,307,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"749",2024,"Sassuolo","Serie A","team",30,38,15683,13729,1928,508,25,118,661,758,202,108,49,1,11978,26,290,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"750",2024,"Sassuolo","Serie A","opponent",30,38,20461,18661,1688,389,46,144,759,725,205,60,99,4,16777,112,318,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"751",2024,"Sevilla","La Liga","team",35,38,18599,16643,1879,513,28,206,934,807,180,72,76,0,14628,77,357,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"752",2024,"Sevilla","La Liga","opponent",35,38,18653,16574,2001,528,62,141,698,843,196,56,69,4,14795,78,340,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"753",2024,"Sheffield Utd","Premier League","team",35,38,13509,11764,1681,380,26,52,428,666,141,70,47,6,9531,64,322,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"754",2024,"Sheffield Utd","Premier League","opponent",35,38,24579,22710,1800,462,103,129,845,793,269,113,97,4,20553,69,389,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"755",2024,"Strasbourg","Ligue 1","team",30,34,15031,13463,1533,487,44,65,554,586,117,61,39,2,12021,35,224,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"756",2024,"Strasbourg","Ligue 1","opponent",30,34,18849,17179,1595,477,57,97,576,648,169,57,84,0,15611,75,329,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"757",2024,"Stuttgart","Bundesliga","team",27,34,22456,20912,1494,434,88,90,537,608,166,76,34,0,19201,50,350,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"758",2024,"Stuttgart","Bundesliga","opponent",27,34,14991,13405,1527,356,39,70,522,652,143,67,58,0,11590,59,311,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"759",2024,"Torino","Serie A","team",30,38,18229,16507,1659,451,14,87,761,685,176,144,24,1,14578,63,300,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"760",2024,"Torino","Serie A","opponent",30,38,17138,15380,1720,513,35,69,557,683,143,50,66,0,13419,38,250,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"761",2024,"Tottenham","Premier League","team",29,38,24197,22167,1947,636,91,59,710,723,234,93,70,1,20649,83,480,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"762",2024,"Tottenham","Premier League","opponent",29,38,15111,13212,1774,481,68,147,661,658,236,143,61,6,11600,125,379,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"763",2024,"Toulouse","Ligue 1","team",26,34,16304,14673,1581,476,43,102,526,622,151,53,78,0,13014,50,348,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"764",2024,"Toulouse","Ligue 1","opponent",26,34,17445,15791,1618,527,30,75,605,618,177,72,75,2,14170,36,318,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"765",2024,"Udinese","Serie A","team",32,38,13300,11562,1681,464,24,120,556,669,157,58,74,1,9976,57,270,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"766",2024,"Udinese","Serie A","opponent",32,38,20763,18697,2015,526,31,107,846,865,251,96,108,1,16929,51,384,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"767",2024,"Union Berlin","Bundesliga","team",30,34,14784,13097,1626,385,28,64,662,725,157,58,79,2,11004,61,327,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"768",2024,"Union Berlin","Bundesliga","opponent",30,34,19979,18270,1661,435,40,100,734,721,175,85,65,1,16055,48,393,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"769",2024,"Valencia","La Liga","team",29,38,16255,14286,1900,550,36,111,593,868,124,23,47,1,12233,69,375,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"770",2024,"Valencia","La Liga","opponent",29,38,20730,18759,1885,516,52,155,734,850,182,83,62,1,16672,86,344,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"771",2024,"Villarreal","La Liga","team",32,38,18637,16709,1836,541,69,143,592,666,174,75,57,2,15349,92,335,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"772",2024,"Villarreal","La Liga","opponent",32,38,19145,17341,1729,550,51,194,886,631,200,78,65,2,15642,75,305,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"773",2024,"Werder Bremen","Bundesliga","team",30,34,16418,14834,1514,455,50,97,543,554,120,44,57,0,12821,70,312,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"774",2024,"Werder Bremen","Bundesliga","opponent",30,34,18711,17015,1623,435,48,69,634,667,199,91,80,1,15028,73,324,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"775",2024,"West Ham","Premier League","team",26,38,16373,14568,1734,429,60,158,661,721,165,93,61,0,12568,71,411,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"776",2024,"West Ham","Premier League","opponent",26,38,23658,21913,1691,429,69,106,758,691,226,114,55,6,19795,54,357,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"777",2024,"Wolfsburg","Bundesliga","team",28,34,16624,14924,1659,493,31,77,593,670,148,98,37,2,13092,41,330,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"778",2024,"Wolfsburg","Bundesliga","opponent",28,34,18266,16558,1613,426,41,107,616,716,171,58,72,1,14716,95,375,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"779",2024,"Wolves","Premier League","team",27,38,19175,17409,1688,439,49,125,578,684,156,75,41,15,15484,78,333,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"780",2024,"Wolves","Premier League","opponent",27,38,20265,18405,1813,528,56,76,731,724,224,109,61,1,16495,47,381,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"781",2025,"Alavés","La Liga","team",29,36,13965,12042,1849,517,42,95,762,794,168,60,77,6,9976,74,347,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"782",2025,"Alavés","La Liga","opponent",29,36,17292,15219,2013,631,51,128,665,861,163,55,59,1,13616,60,325,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"783",2025,"Angers","Ligue 1","team",30,34,14056,12474,1513,422,53,69,576,594,129,52,54,4,11083,69,255,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"784",2025,"Angers","Ligue 1","opponent",30,34,20417,18891,1500,434,51,113,719,641,160,76,66,0,17342,26,297,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"785",2025,"Arsenal","Premier League","team",25,36,19213,17655,1479,416,76,71,722,566,233,200,3,2,16194,79,265,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"786",2025,"Arsenal","Premier League","opponent",25,36,14465,12982,1446,445,44,73,496,493,106,62,23,2,11565,37,232,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"787",2025,"Aston Villa","Premier League","team",28,37,17475,15770,1653,568,93,54,595,489,227,146,23,1,14478,52,341,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"788",2025,"Aston Villa","Premier League","opponent",28,37,16733,15235,1410,430,61,93,664,462,168,112,28,5,13883,88,268,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"789",2025,"Atalanta","Serie A","team",32,37,20488,18805,1631,447,46,115,761,701,189,84,72,1,17033,52,323,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"790",2025,"Atalanta","Serie A","opponent",32,37,16497,14775,1673,466,61,47,439,650,118,57,35,1,13146,49,289,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"791",2025,"Athletic Club","La Liga","team",31,36,16660,14867,1736,453,45,109,747,813,188,71,79,1,13099,57,288,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"792",2025,"Athletic Club","La Liga","opponent",31,36,17559,15670,1807,481,44,130,570,766,144,51,58,1,13792,82,308,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"793",2025,"Atlético Madrid","La Liga","team",24,36,20309,18491,1750,442,69,110,646,757,175,59,61,0,16877,68,377,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"794",2025,"Atlético Madrid","La Liga","opponent",24,36,18450,16838,1576,434,29,115,625,638,139,40,54,0,15311,36,284,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"795",2025,"Augsburg","Bundesliga","team",29,34,14936,13228,1649,415,32,47,579,699,156,63,61,1,11580,59,360,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"796",2025,"Augsburg","Bundesliga","opponent",29,34,19053,17431,1565,386,62,100,712,667,172,85,49,4,15484,57,345,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"797",2025,"Auxerre","Ligue 1","team",29,34,14160,12615,1497,451,34,168,542,584,134,49,65,0,11001,48,286,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"798",2025,"Auxerre","Ligue 1","opponent",29,34,19182,17457,1642,423,102,89,660,704,202,92,87,1,15891,83,305,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"799",2025,"Barcelona","La Liga","team",28,36,24224,22401,1761,586,118,125,668,675,248,98,45,1,20976,62,352,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"800",2025,"Barcelona","La Liga","opponent",28,36,11301,9505,1622,393,52,127,460,610,144,59,56,1,8061,174,307,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"801",2025,"Bayern Munich","Bundesliga","team",29,34,25733,24287,1390,366,129,125,612,588,220,127,25,1,22755,56,335,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"802",2025,"Bayern Munich","Bundesliga","opponent",29,34,12083,10634,1405,345,24,50,334,513,88,48,32,1,9140,44,278,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"803",2025,"Betis","La Liga","team",35,36,18129,16263,1815,584,52,142,600,747,190,80,67,0,14780,51,358,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"804",2025,"Betis","La Liga","opponent",35,36,16528,14746,1695,445,47,101,654,719,153,69,57,3,13003,87,324,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"805",2025,"Bochum","Bundesliga","team",27,34,14230,12544,1623,348,40,38,678,711,165,106,53,0,10282,63,367,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"806",2025,"Bochum","Bundesliga","opponent",27,34,17795,16057,1675,500,55,88,595,675,185,88,58,6,14056,63,368,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"807",2025,"Bologna","Serie A","team",30,36,18333,16509,1766,614,39,127,703,724,174,51,87,0,14884,58,289,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"808",2025,"Bologna","Serie A","opponent",30,36,13357,11551,1760,544,38,54,412,715,118,43,49,1,9972,46,318,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"809",2025,"Bournemouth","Premier League","team",29,36,15871,14194,1612,404,56,71,792,649,221,163,17,4,12136,65,296,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"810",2025,"Bournemouth","Premier League","opponent",29,36,17075,15131,1906,533,65,56,586,776,180,103,41,4,13267,38,357,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"811",2025,"Brentford","Premier League","team",28,36,16194,14629,1503,369,61,64,642,565,166,131,2,0,12643,62,269,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"812",2025,"Brentford","Premier League","opponent",28,36,17837,16294,1488,342,62,69,755,582,231,127,56,3,14345,55,318,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"813",2025,"Brest","Ligue 1","team",30,34,16020,14403,1575,485,41,133,642,614,142,71,62,0,12677,42,292,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"814",2025,"Brest","Ligue 1","opponent",30,34,17255,15599,1597,453,56,109,639,638,167,74,71,1,14068,59,313,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"815",2025,"Brighton","Premier League","team",31,36,18107,16529,1536,461,70,73,648,578,174,102,41,6,14901,42,295,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"816",2025,"Brighton","Premier League","opponent",31,36,16845,15169,1590,441,52,79,531,598,177,127,21,4,13579,86,317,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"817",2025,"Cagliari","Serie A","team",26,36,15088,13271,1755,457,25,58,725,724,170,36,126,0,11548,62,318,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"818",2025,"Cagliari","Serie A","opponent",26,36,18489,16740,1679,516,58,66,649,655,174,66,80,1,15112,70,249,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"819",2025,"Celta Vigo","La Liga","team",30,36,20090,18328,1698,469,78,141,466,733,134,47,56,0,16805,64,344,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"820",2025,"Celta Vigo","La Liga","opponent",30,36,17772,16099,1604,483,53,99,647,642,155,68,50,1,14436,69,307,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"821",2025,"Chelsea","Premier League","team",29,37,20877,19217,1596,501,79,94,652,570,230,121,37,8,17686,64,297,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"822",2025,"Chelsea","Premier League","opponent",29,37,15753,14122,1548,451,53,57,510,558,132,79,32,1,12624,83,291,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"823",2025,"Como","Serie A","team",38,36,18132,16366,1703,574,46,89,545,695,161,40,67,0,15017,63,341,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"824",2025,"Como","Serie A","opponent",38,36,15096,13315,1711,511,36,121,542,695,137,65,55,1,11979,70,276,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"825",2025,"Crystal Palace","Premier League","team",29,36,15125,13507,1548,425,65,58,594,593,171,115,18,0,11425,70,289,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"826",2025,"Crystal Palace","Premier League","opponent",29,36,19857,18180,1631,445,63,75,664,671,194,124,40,7,16163,46,378,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"827",2025,"Dortmund","Bundesliga","team",28,34,20320,18694,1583,431,67,93,698,659,191,105,51,3,17076,43,320,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"828",2025,"Dortmund","Bundesliga","opponent",28,34,14211,12658,1460,353,41,74,550,593,134,62,45,0,10932,93,313,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"829",2025,"Eint Frankfurt","Bundesliga","team",26,34,17138,15585,1496,398,48,64,539,582,168,103,46,0,13925,57,305,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"830",2025,"Eint Frankfurt","Bundesliga","opponent",26,34,17664,15994,1571,377,67,73,677,642,172,67,71,6,14161,99,335,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"831",2025,"Empoli","Serie A","team",34,36,13069,11264,1750,465,32,68,568,726,151,62,44,1,9461,55,293,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"832",2025,"Empoli","Serie A","opponent",34,36,19018,17085,1898,576,47,90,697,812,191,78,84,1,15362,35,303,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"833",2025,"Espanyol","La Liga","team",27,36,13104,11443,1603,460,47,89,570,608,135,35,70,2,9871,58,275,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"834",2025,"Espanyol","La Liga","opponent",27,36,20637,18839,1748,509,47,129,811,720,213,96,87,4,17231,50,330,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"835",2025,"Everton","Premier League","team",26,36,14094,12468,1547,402,29,81,651,649,147,95,24,11,10707,79,287,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"836",2025,"Everton","Premier League","opponent",26,36,20490,18785,1655,473,67,101,686,669,212,139,34,6,16980,50,295,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"837",2025,"Fiorentina","Serie A","team",34,36,16564,14826,1657,567,26,94,557,601,138,58,40,1,13423,81,265,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"838",2025,"Fiorentina","Serie A","opponent",34,36,16353,14699,1612,474,33,85,609,642,151,69,54,0,13154,42,262,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"839",2025,"Freiburg","Bundesliga","team",26,34,16460,14973,1426,362,34,56,589,597,132,79,35,4,12893,61,317,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"840",2025,"Freiburg","Bundesliga","opponent",26,34,17514,16046,1425,356,35,83,604,624,147,80,43,0,14111,43,328,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"841",2025,"Fulham","Premier League","team",26,36,18876,17270,1565,422,41,113,864,610,199,87,85,1,15472,41,331,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"842",2025,"Fulham","Premier League","opponent",26,36,17114,15493,1538,427,70,87,595,578,161,112,26,3,13931,83,287,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"843",2025,"Genoa","Serie A","team",36,37,15406,13627,1725,498,39,56,658,691,154,58,82,0,11795,54,322,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"844",2025,"Genoa","Serie A","opponent",36,37,18349,16551,1743,502,34,77,646,740,189,66,67,0,14756,55,337,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"845",2025,"Getafe","La Liga","team",30,36,12320,10282,1951,554,21,113,693,889,141,53,67,1,8281,87,247,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
