"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
"46",2021,"Crystal Palace","Premier League","opponent",24,38,19019,23089,82.4,325965,104917,8788,9789,89.8,7498,8536,87.8,1917,3121,61.4,47,42.7,37.4,4.3,401,1457,389,113,1807,"https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats"
"47",2021,"Cádiz","La Liga","team",34,38,7949,12067,65.9,158876,72248,3244,4091,79.3,3064,4071,75.3,1319,2992,44.1,16,20.4,16.9,-4.4,196,653,152,73,854,"https://fbref.com/en/squads/ee7c297c/2020-2021/Cadiz-Stats"
"48",2021,"Cádiz","La Liga","opponent",34,38,18990,23128,82.1,325229,109780,8929,9933,89.9,7698,8790,87.6,1736,2988,58.1,41,39.3,44.2,1.7,340,1523,367,100,1881,"https://fbref.com/en/squads/ee7c297c/2020-2021/Cadiz-Stats"
"49",2021,"Dijon","Ligue 1","team",33,38,13948,17901,77.9,255832,97586,5993,6862,87.3,6024,7094,84.9,1638,3054,53.6,15,22.6,19.7,-7.6,253,936,185,56,1203,"https://fbref.com/en/squads/8dfb7350/2020-2021/Dijon-Stats"
"50",2021,"Dijon","Ligue 1","opponent",33,38,16968,20911,81.1,305984,108280,7446,8364,89,7227,8348,86.6,1892,3205,59,44,48,42.3,-4,391,1225,327,103,1693,"https://fbref.com/en/squads/8dfb7350/2020-2021/Dijon-Stats"
"51",2021,"Dortmund","Bundesliga","team",26,34,18812,22396,84,330898,107300,8274,9247,89.5,8007,8942,89.5,1936,2917,66.4,57,51.2,52.4,5.8,389,1374,401,45,1745,"https://fbref.com/en/squads/add600ae/2020-2021/Dortmund-Stats"
"52",2021,"Dortmund","Bundesliga","opponent",26,34,11643,15088,77.2,207362,78200,5148,5974,86.2,4826,5746,84,1289,2389,54,33,26.7,28,6.3,275,787,212,60,1113,"https://fbref.com/en/squads/add600ae/2020-2021/Dortmund-Stats"
"53",2021,"Eibar","La Liga","team",30,38,11810,16890,69.9,234607,92605,4840,5844,82.8,4584,5965,76.8,2002,4026,49.7,20,29.9,28.5,-9.9,309,1119,254,118,1295,"https://fbref.com/en/squads/bea5c710/2020-2021/Eibar-Stats"
"54",2021,"Eibar","La Liga","opponent",30,38,12572,17650,71.2,235599,96981,5489,6648,82.6,4928,6296,78.3,1719,3524,48.8,40,35.2,26.3,4.8,264,842,230,62,1056,"https://fbref.com/en/squads/bea5c710/2020-2021/Eibar-Stats"
"55",2021,"Eint Frankfurt","Bundesliga","team",25,34,14241,18424,77.3,253275,99451,6399,7455,85.8,6095,7255,84,1446,2758,52.4,52,44,46.8,8,361,1143,301,103,1548,"https://fbref.com/en/squads/f0ac8ee6/2020-2021/Eintracht-Frankfurt-Stats"
"56",2021,"Eint Frankfurt","Bundesliga","opponent",25,34,11768,15827,74.4,215957,89114,5032,5945,84.6,4812,5905,81.5,1519,2887,52.6,40,33.3,34.7,6.7,329,895,248,65,1251,"https://fbref.com/en/squads/f0ac8ee6/2020-2021/Eintracht-Frankfurt-Stats"
"57",2021,"Elche","La Liga","team",30,38,13481,17054,79,244141,94274,6024,6751,89.2,5311,6194,85.7,1653,3001,55.1,25,21.8,19.8,3.2,190,785,148,79,929,"https://fbref.com/en/squads/6c8b07df/2020-2021/Elche-Stats"
"58",2021,"Elche","La Liga","opponent",30,38,15678,19233,81.5,280780,94332,6907,7794,88.6,6608,7543,87.6,1700,2817,60.3,43,44,42.8,-1,369,1247,346,84,1647,"https://fbref.com/en/squads/6c8b07df/2020-2021/Elche-Stats"
"59",2021,"Everton","Premier League","team",29,38,14792,18696,79.1,263227,93921,6563,7438,88.2,6125,7073,86.6,1580,2924,54,32,30.7,28.7,1.3,300,944,257,60,1184,"https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats"
"60",2021,"Everton","Premier League","opponent",29,38,17667,21555,82,296851,101275,8437,9335,90.4,7182,8211,87.5,1488,2758,54,33,33.8,29,-0.8,367,1264,313,59,1664,"https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats"
"61",2021,"Fiorentina","Serie A","team",30,38,13430,17136,78.4,246275,88848,5748,6592,87.2,5603,6571,85.3,1668,2930,56.9,31,31.6,28,-0.6,266,1130,245,93,1353,"https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats"
"62",2021,"Fiorentina","Serie A","opponent",30,38,16140,19765,81.7,283269,95682,7197,8103,88.8,6843,7848,87.2,1624,2761,58.8,39,43.2,34.8,-4.2,339,1166,286,71,1491,"https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats"
"63",2021,"Freiburg","Bundesliga","team",24,34,12177,15960,76.3,235666,88608,4649,5516,84.3,5693,6655,85.5,1571,2930,53.6,34,29.5,26.6,4.5,286,858,222,85,1170,"https://fbref.com/en/squads/a486e511/2020-2021/Freiburg-Stats"
"64",2021,"Freiburg","Bundesliga","opponent",24,34,14286,17984,79.4,259656,94014,6033,6925,87.1,6416,7422,86.4,1495,2698,55.4,35,36,40.4,-1,382,1038,244,81,1269,"https://fbref.com/en/squads/a486e511/2020-2021/Freiburg-Stats"
"65",2021,"Fulham","Premier League","team",28,38,15401,19512,78.9,270640,94395,6853,7837,87.4,6528,7611,85.8,1529,2866,53.3,18,26.3,25.3,-8.3,334,1019,290,94,1354,"https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats"
"66",2021,"Fulham","Premier League","opponent",28,38,15762,20041,78.6,280391,92136,6859,7867,87.2,6751,7825,86.3,1645,3103,53,34,37.4,33.9,-3.4,302,1150,268,82,1327,"https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats"
"67",2021,"Genoa","Serie A","team",34,38,13950,17947,77.7,246168,89422,6409,7297,87.8,5470,6510,84,1601,3000,53.4,32,26.4,19.4,5.6,249,920,226,74,1165,"https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats"
"68",2021,"Genoa","Serie A","opponent",34,38,18020,22064,81.7,324594,110174,7817,8874,88.1,7685,8822,87.1,2065,3228,64,40,43.7,39.3,-3.7,406,1385,349,83,1796,"https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats"
"69",2021,"Getafe","La Liga","team",31,38,8977,13863,64.8,170990,76315,4043,5155,78.4,3111,4340,71.7,1417,3219,44,14,23.6,24,-9.6,261,863,225,102,1090,"https://fbref.com/en/squads/7848bd64/2020-2021/Getafe-Stats"
"70",2021,"Getafe","La Liga","opponent",31,38,14007,18783,74.6,254282,98526,6282,7408,84.8,5491,6728,81.6,1739,3372,51.6,26,25.8,23.2,0.2,223,935,204,58,1195,"https://fbref.com/en/squads/7848bd64/2020-2021/Getafe-Stats"
"71",2021,"Gladbach","Bundesliga","team",23,34,15207,18955,80.2,258868,94260,7096,8048,88.2,6254,7326,85.4,1364,2401,56.8,44,37.1,34.4,6.9,333,974,248,42,1371,"https://fbref.com/en/squads/32f3ee20/2020-2021/Monchengladbach-Stats"
"72",2021,"Gladbach","Bundesliga","opponent",23,34,13907,17721,78.5,252111,90887,5819,6750,86.2,6268,7275,86.2,1467,2681,54.7,44,31.3,32.3,12.7,339,982,245,77,1269,"https://fbref.com/en/squads/32f3ee20/2020-2021/Monchengladbach-Stats"
"73",2021,"Granada","La Liga","team",34,38,9083,13336,68.1,173761,74249,3915,4776,82,3574,4629,77.2,1288,2951,43.6,30,26.8,22.6,3.2,224,813,173,58,975,"https://fbref.com/en/squads/a0435291/2020-2021/Granada-Stats"
"74",2021,"Granada","La Liga","opponent",34,38,15039,19293,78,268348,97780,6817,7821,87.2,5922,7064,83.8,1751,3151,55.6,41,38.2,36.5,2.8,363,1126,324,96,1449,"https://fbref.com/en/squads/a0435291/2020-2021/Granada-Stats"
"75",2021,"Hellas Verona","Serie A","team",32,38,12926,17419,74.2,232123,85512,5724,6738,85,5450,6669,81.7,1405,2918,48.1,30,33.5,27.8,-3.5,304,1088,289,67,1490,"https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats"
"76",2021,"Hellas Verona","Serie A","opponent",32,38,13153,17584,74.8,236703,96247,5875,6988,84.1,5335,6567,81.2,1582,3092,51.2,31,32.6,31.7,-1.6,381,1065,284,80,1263,"https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats"
"77",2021,"Hertha BSC","Bundesliga","team",32,34,12566,16169,77.7,248502,87307,4473,5282,84.7,5998,6958,86.2,1814,3023,60,29,29.1,27.9,-0.1,278,839,224,75,1176,"https://fbref.com/en/squads/2818f8bc/2020-2021/Hertha-BSC-Stats"
"78",2021,"Hertha BSC","Bundesliga","opponent",32,34,12941,16634,77.8,232092,88702,5644,6558,86.1,5448,6436,84.6,1445,2597,55.6,35,32.9,38.2,2.1,321,1037,300,77,1403,"https://fbref.com/en/squads/2818f8bc/2020-2021/Hertha-BSC-Stats"
"79",2021,"Hoffenheim","Bundesliga","team",30,34,14269,18046,79.1,259701,96648,6008,6880,87.3,6296,7287,86.4,1608,2822,57,38,37.4,37.5,0.6,328,1113,313,101,1517,"https://fbref.com/en/squads/033ea6b8/2020-2021/Hoffenheim-Stats"
"80",2021,"Hoffenheim","Bundesliga","opponent",30,34,13485,17328,77.8,246356,90902,5746,6657,86.3,5735,6780,84.6,1614,2804,57.6,38,36.6,37.5,1.4,290,938,264,63,1344,"https://fbref.com/en/squads/033ea6b8/2020-2021/Hoffenheim-Stats"
"81",2021,"Huesca","La Liga","team",27,38,13511,17483,77.3,250957,87960,5695,6489,87.8,5786,6819,84.9,1679,3199,52.5,23,26.6,25.3,-3.6,295,898,221,113,1185,"https://fbref.com/en/squads/c6c493e6/2020-2021/Huesca-Stats"
"82",2021,"Huesca","La Liga","opponent",27,38,15344,19259,79.7,275522,98942,6855,7746,88.5,6087,7054,86.3,1841,3242,56.8,37,35.6,32.8,1.4,324,1211,298,93,1447,"https://fbref.com/en/squads/c6c493e6/2020-2021/Huesca-Stats"
"83",2021,"Inter","Serie A","team",25,38,18384,21624,85,321565,102857,8126,8970,90.6,7965,8842,90.1,1776,2636,67.4,62,52.5,46.5,9.5,422,1361,395,96,1707,"https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats"
"84",2021,"Inter","Serie A","opponent",25,38,16623,19839,83.8,291963,92665,7618,8362,91.1,6878,7716,89.1,1735,2771,62.6,19,25.7,25.6,-6.7,298,1172,243,78,1279,"https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats"
"85",2021,"Juventus","Serie A","team",30,38,19839,23031,86.1,353120,113338,8475,9273,91.4,8934,9758,91.6,1969,2877,68.4,59,55.1,40.5,3.9,470,1454,356,89,1768,"https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats"
"86",2021,"Juventus","Serie A","opponent",30,38,14407,17590,81.9,248758,88166,6912,7665,90.2,5569,6456,86.3,1512,2503,60.4,21,25,24.2,-4,315,1142,270,78,1355,"https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats"
"87",2021,"Köln","Bundesliga","team",28,34,11954,15870,75.3,227260,90858,4798,5675,84.5,5204,6246,83.3,1650,3005,54.9,23,25.5,27.1,-2.5,254,837,214,83,1131,"https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats"
"88",2021,"Köln","Bundesliga","opponent",28,34,14912,18677,79.8,275186,99865,6059,6994,86.6,6785,7803,87,1683,2839,59.3,43,38.9,40.1,4.1,321,1084,257,72,1482,"https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats"
"89",2021,"Lazio","Serie A","team",30,38,16972,20795,81.6,304863,108222,7366,8356,88.2,7099,8110,87.5,2007,3161,63.5,40,39.6,34.6,0.4,391,1479,398,115,1688,"https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats"
"90",2021,"Lazio","Serie A","opponent",30,38,14738,18534,79.5,265774,93729,6493,7369,88.1,6147,7163,85.8,1723,2959,58.2,33,28.6,25.5,4.4,303,1117,244,67,1325,"https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats"
"91",2021,"Leeds United","Premier League","team",23,38,16284,20629,78.9,286488,99274,6970,7933,87.9,7130,8308,85.8,1631,3014,54.1,45,41.9,34.4,3.1,394,1110,349,68,1633,"https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats"
"92",2021,"Leeds United","Premier League","opponent",23,38,11293,15291,73.9,188301,85040,5672,6628,85.6,3968,4993,79.5,1131,2498,45.3,36,39.3,30.7,-3.3,422,864,277,36,1201,"https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats"
"93",2021,"Leicester City","Premier League","team",27,38,17014,21216,80.2,285395,94092,7893,8978,87.9,7010,8113,86.4,1461,2737,53.4,45,33.7,30.1,11.3,360,1209,283,57,1464,"https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats"
"94",2021,"Leicester City","Premier League","opponent",27,38,13803,17998,76.7,243608,83750,6134,7146,85.8,5785,6853,84.4,1440,2807,51.3,29,33,30.7,-4,277,984,267,64,1254,"https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats"
"95",2021,"Lens","Ligue 1","team",27,38,15078,18957,79.5,276447,96848,6283,7229,86.9,6713,7778,86.3,1682,2916,57.7,35,37.8,33.3,-2.8,327,1132,264,90,1567,"https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats"
"96",2021,"Lens","Ligue 1","opponent",27,38,14243,18286,77.9,257715,95950,6234,7200,86.6,5933,7010,84.6,1656,3027,54.7,25,27.7,26.8,-2.7,278,1030,215,56,1214,"https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats"
"97",2021,"Levante","La Liga","team",29,38,14189,18113,78.3,256983,95961,6357,7201,88.3,5757,6801,84.6,1695,3077,55.1,35,29.6,30,5.4,286,1087,306,83,1537,"https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats"
"98",2021,"Levante","La Liga","opponent",29,38,13052,16963,76.9,238487,89708,5779,6636,87.1,5179,6169,84,1628,3057,53.3,42,40,33.1,2,356,966,304,80,1299,"https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats"
"99",2021,"Leverkusen","Bundesliga","team",30,34,17887,21683,82.5,323019,109005,7511,8391,89.5,7884,8922,88.4,1988,3185,62.4,41,34.7,38,6.3,351,1252,263,75,1522,"https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats"
"100",2021,"Leverkusen","Bundesliga","opponent",30,34,10912,14689,74.3,203775,84282,4506,5371,83.9,4819,5837,82.6,1316,2595,50.7,27,28.7,28.2,-1.7,250,774,208,56,1033,"https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats"
"101",2021,"Lille","Ligue 1","team",21,38,17886,21892,81.7,305333,103853,8342,9348,89.2,7195,8239,87.3,1668,2938,56.8,39,34.4,33.6,4.6,365,1488,251,58,1660,"https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats"
"102",2021,"Lille","Ligue 1","opponent",21,38,14859,18810,79,271281,97669,6344,7285,87.1,6419,7470,85.9,1722,3095,55.6,17,22.5,20.6,-5.5,245,886,181,60,1258,"https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats"
"103",2021,"Liverpool","Premier League","team",28,38,21929,26226,83.6,360990,115400,10789,11862,91,8747,9940,88,1715,2969,57.8,43,48.3,45.6,-5.3,455,1608,524,82,2057,"https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats"
"104",2021,"Liverpool","Premier League","opponent",28,38,11890,15989,74.4,211742,83742,5450,6345,85.9,4442,5433,81.8,1470,2956,49.7,29,27.1,19.3,1.9,240,789,198,55,972,"https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats"
"105",2021,"Lorient","Ligue 1","team",27,38,13171,17085,77.1,232514,87993,6009,6910,87,5392,6409,84.1,1381,2801,49.3,26,30.8,25.8,-4.8,289,910,191,55,1169,"https://fbref.com/en/squads/d2c87802/2020-2021/Lorient-Stats"
"106",2021,"Lorient","Ligue 1","opponent",27,38,17386,21369,81.4,314083,110006,7602,8565,88.8,7446,8536,87.2,1918,3245,59.1,44,33.8,32.4,10.2,342,1316,295,68,1577,"https://fbref.com/en/squads/d2c87802/2020-2021/Lorient-Stats"
"107",2021,"Lyon","Ligue 1","team",29,38,17683,21396,82.6,304026,112587,8263,9252,89.3,7091,8150,87,1737,2736,63.5,46,54.9,52.2,-8.9,455,1444,426,77,1991,"https://fbref.com/en/squads/d53c0b06/2020-2021/Lyon-Stats"
"108",2021,"Lyon","Ligue 1","opponent",29,38,13965,17698,78.9,244883,91624,6464,7270,88.9,5565,6575,84.6,1506,2817,53.5,24,25.1,23.6,-1.1,321,960,210,72,1192,"https://fbref.com/en/squads/d53c0b06/2020-2021/Lyon-Stats"
"109",2021,"Mainz 05","Bundesliga","team",31,34,9531,13776,69.2,176200,76432,4003,5020,79.7,4037,5275,76.5,1206,2557,47.2,23,34.9,33.7,-11.9,274,781,218,73,1046,"https://fbref.com/en/squads/a224b06a/2020-2021/Mainz-05-Stats"
"110",2021,"Mainz 05","Bundesliga","opponent",31,34,16142,20270,79.6,300422,107385,6424,7425,86.5,7298,8467,86.2,1967,3244,60.6,35,37.6,40.1,-2.6,344,1195,269,82,1510,"https://fbref.com/en/squads/a224b06a/2020-2021/Mainz-05-Stats"
"111",2021,"Manchester City","Premier League","team",24,38,23819,27167,87.7,390212,110951,11548,12409,93.1,9673,10628,91,1771,2616,67.7,55,45.4,43.3,9.6,433,1772,412,41,2051,"https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats"
"112",2021,"Manchester City","Premier League","opponent",24,38,12270,15654,78.4,210049,76181,5835,6612,88.2,4783,5559,86,1198,2471,48.5,17,15,14.9,2,200,707,180,43,850,"https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats"
"113",2021,"Manchester Utd","Premier League","team",29,38,18800,22624,83.1,310438,100811,9248,10259,90.1,7258,8255,87.9,1597,2585,61.8,51,41.6,38.2,9.4,414,1419,377,54,1832,"https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats"
"114",2021,"Manchester Utd","Premier League","opponent",29,38,14217,18081,78.6,248094,86185,6334,7157,88.5,6059,6998,86.6,1350,2750,49.1,28,28.7,23.7,-0.7,314,983,241,58,1229,"https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats"
"115",2021,"Marseille","Ligue 1","team",31,38,16481,20532,80.3,280703,101346,7937,8895,89.2,6509,7552,86.2,1511,2858,52.9,45,36.5,33.9,8.5,299,1196,228,52,1499,"https://fbref.com/en/squads/5725cc7b/2020-2021/Marseille-Stats"
"116",2021,"Marseille","Ligue 1","opponent",31,38,13749,17666,77.8,244596,90061,6149,7040,87.3,5731,6788,84.4,1469,2797,52.5,36,35.1,29.2,0.9,332,1059,252,90,1329,"https://fbref.com/en/squads/5725cc7b/2020-2021/Marseille-Stats"
"117",2021,"Metz","Ligue 1","team",27,38,13167,16956,77.7,242610,90624,5653,6462,87.5,5598,6622,84.5,1579,2982,53,28,28.3,23.5,-0.3,316,936,191,70,1221,"https://fbref.com/en/squads/f83960ae/2020-2021/Metz-Stats"
"118",2021,"Metz","Ligue 1","opponent",27,38,16391,20494,80,289574,110994,7370,8361,88.1,6887,8070,85.3,1699,2998,56.7,25,30.7,32.5,-5.7,337,1212,257,60,1572,"https://fbref.com/en/squads/f83960ae/2020-2021/Metz-Stats"
"119",2021,"Milan","Serie A","team",29,38,15889,19459,81.7,275188,97709,7279,8168,89.1,6493,7406,87.7,1617,2709,59.7,47,43.9,40.1,3.1,408,1250,346,80,1483,"https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats"
"120",2021,"Milan","Serie A","opponent",29,38,14481,18132,79.9,257047,98240,6545,7439,88,5803,6777,85.6,1631,2752,59.3,26,33.3,28.4,-7.3,346,1196,308,76,1533,"https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats"
"121",2021,"Monaco","Ligue 1","team",30,38,17738,21991,80.7,318971,108259,7468,8476,88.1,8001,9214,86.8,1824,3175,57.4,52,46.7,46.1,5.3,370,1347,364,80,1750,"https://fbref.com/en/squads/fd6114db/2020-2021/Monaco-Stats"
"122",2021,"Monaco","Ligue 1","opponent",30,38,13479,17419,77.4,243301,90813,6029,7009,86,5464,6439,84.9,1598,2958,54,25,23,21.7,2,233,906,168,66,1181,"https://fbref.com/en/squads/fd6114db/2020-2021/Monaco-Stats"
"123",2021,"Montpellier","Ligue 1","team",25,38,12720,16620,76.5,250354,102518,5023,5873,85.5,5305,6394,83,2068,3425,60.4,42,33.8,32.8,8.2,333,1011,250,121,1315,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats"
"124",2021,"Montpellier","Ligue 1","opponent",25,38,16330,20043,81.5,292920,106669,7207,8140,88.5,6954,7951,87.5,1771,2997,59.1,39,45.2,43.5,-6.2,421,1342,320,92,1721,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats"
"125",2021,"Nantes","Ligue 1","team",25,38,12326,16537,74.5,217118,85188,5694,6654,85.6,4978,6151,80.9,1305,2790,46.8,28,29.4,26,-1.4,298,1103,175,49,1350,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats"
"126",2021,"Nantes","Ligue 1","opponent",25,38,17198,21456,80.2,311414,111246,7439,8432,88.2,7319,8488,86.2,1963,3395,57.8,29,34,32.6,-5,323,1263,285,81,1601,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats"
"127",2021,"Napoli","Serie A","team",25,38,18892,22210,85.1,319926,104978,9198,10054,91.5,7244,8103,89.4,1879,2799,67.1,56,46.9,38.6,9.1,479,1325,363,69,1703,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats"
"128",2021,"Napoli","Serie A","opponent",25,38,14839,18101,82,272618,94152,6066,6827,88.9,6831,7634,89.5,1616,2700,59.9,26,27.7,24.9,-1.7,285,964,242,77,1324,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats"
