"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
"85",2021,"Juventus","Serie A","team",30,27.7,56.9,38,418,3420,38,76,59,135,68,8,10,80,6,74.4,67,55.1,122.1,949,1768,2,1.55,3.55,1.79,3.34,1.96,1.45,3.41,1.76,3.21,"https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats"
"86",2021,"Juventus","Serie A","opponent",30,27,42.9,38,418,3420,38,36,21,57,30,6,9,85,2,39.4,32.3,25,57.3,690,1355,0.95,0.55,1.5,0.79,1.34,1.04,0.66,1.69,0.85,1.51,"https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats"
"87",2021,"Köln","Bundesliga","team",28,24.9,46.3,34,374,3060,34,33,23,56,29,4,6,63,1,40.5,35.9,25.5,61.5,429,1131,0.97,0.68,1.65,0.85,1.53,1.19,0.75,1.94,1.06,1.81,"https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats"
"88",2021,"Köln","Bundesliga","opponent",28,26.2,53.7,34,374,3060,34,60,43,103,52,8,9,67,0,53.6,46.5,38.9,85.4,551,1482,1.76,1.26,3.03,1.53,2.79,1.58,1.15,2.72,1.37,2.51,"https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats"
"89",2021,"Lazio","Serie A","team",30,29.4,53,38,418,3420,38,59,40,99,53,6,10,107,5,58.2,50.7,39.6,90.2,785,1688,1.55,1.05,2.61,1.39,2.45,1.53,1.04,2.57,1.33,2.37,"https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats"
"90",2021,"Lazio","Serie A","opponent",30,26.9,46.9,38,418,3420,38,53,33,86,43,10,10,87,3,47.3,38.9,28.6,67.5,715,1325,1.39,0.87,2.26,1.13,2,1.24,0.75,2,1.02,1.78,"https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats"
"91",2021,"Leeds United","Premier League","team",23,26.1,57.3,38,418,3420,38,60,45,105,56,4,4,61,1,55.6,52.5,41.9,94.3,811,1633,1.58,1.18,2.76,1.47,2.66,1.46,1.1,2.57,1.38,2.48,"https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats"
"92",2021,"Leeds United","Premier League","opponent",23,26.5,42.4,38,418,3420,38,52,36,88,44,8,9,49,2,57.9,50.7,39.3,90,720,1201,1.37,0.95,2.32,1.16,2.11,1.52,1.03,2.56,1.33,2.37,"https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats"
"93",2021,"Leicester City","Premier League","team",27,26.5,54.3,38,418,3420,38,64,45,109,54,10,12,61,0,55.8,46.3,33.7,80.1,666,1464,1.68,1.18,2.87,1.42,2.61,1.47,0.89,2.36,1.22,2.11,"https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats"
"94",2021,"Leicester City","Premier League","opponent",27,26.5,45.4,38,418,3420,38,48,29,77,44,4,4,61,1,46,42.9,33,75.9,567,1254,1.26,0.76,2.03,1.16,1.92,1.21,0.87,2.08,1.13,2,"https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats"
"95",2021,"Lens","Ligue 1","team",27,26.4,51.1,38,418,3420,38,53,35,88,43,10,12,94,7,56.4,47.3,37.8,85.1,743,1567,1.39,0.92,2.32,1.13,2.05,1.48,0.99,2.48,1.24,2.24,"https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats"
"96",2021,"Lens","Ligue 1","opponent",27,26,48.6,38,418,3420,38,51,25,76,40,11,11,76,7,46.8,38.1,27.7,65.8,569,1214,1.34,0.66,2,1.05,1.71,1.23,0.73,1.96,1,1.73,"https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats"
"97",2021,"Levante","La Liga","team",29,28,52.2,38,418,3420,38,45,35,80,42,3,6,68,1,40.4,35.7,29.6,65.3,621,1537,1.18,0.92,2.11,1.11,2.03,1.06,0.78,1.84,0.94,1.72,"https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats"
"98",2021,"Levante","La Liga","opponent",29,27.4,47.6,38,418,3420,38,55,42,97,52,3,4,87,7,53.5,50.6,40,90.6,625,1299,1.45,1.11,2.55,1.37,2.47,1.41,1.05,2.46,1.33,2.38,"https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats"
"99",2021,"Leverkusen","Bundesliga","team",30,25.4,59.7,34,374,3060,34,52,41,93,49,3,3,58,0,46.3,44,34.7,78.7,724,1522,1.53,1.21,2.74,1.44,2.65,1.36,1.02,2.38,1.29,2.32,"https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats"
"100",2021,"Leverkusen","Bundesliga","opponent",30,25.9,40.1,34,374,3060,34,37,27,64,36,1,2,50,3,39.2,37.6,28.7,66.3,501,1033,1.09,0.79,1.88,1.06,1.85,1.15,0.84,2,1.1,1.95,"https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats"
"101",2021,"Lille","Ligue 1","team",21,25.4,53.8,38,418,3420,38,62,39,101,57,5,5,68,2,48.5,44.5,34.4,79,713,1660,1.63,1.03,2.66,1.5,2.53,1.28,0.91,2.18,1.17,2.08,"https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats"
"102",2021,"Lille","Ligue 1","opponent",21,26.2,46.1,38,418,3420,38,21,17,38,20,1,2,76,7,29.8,28.3,22.5,50.9,607,1258,0.55,0.45,1,0.53,0.97,0.78,0.59,1.38,0.75,1.34,"https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats"
"103",2021,"Liverpool","Premier League","team",28,26.8,62.1,38,418,3420,38,65,43,108,59,6,6,40,0,67.5,62.9,48.3,111.1,886,2057,1.71,1.13,2.84,1.55,2.68,1.78,1.27,3.05,1.65,2.92,"https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats"
"104",2021,"Liverpool","Premier League","opponent",28,26.6,37.6,38,418,3420,38,42,29,71,38,4,8,56,2,43,36.9,27.1,64,539,972,1.11,0.76,1.87,1,1.76,1.13,0.71,1.84,0.97,1.68,"https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats"
"105",2021,"Lorient","Ligue 1","team",27,26.8,44.6,38,418,3420,38,49,26,75,40,9,10,69,3,48.6,41.4,30.8,72.2,572,1169,1.29,0.68,1.97,1.05,1.74,1.28,0.81,2.09,1.09,1.9,"https://fbref.com/en/squads/d2c87802/2020-2021/Lorient-Stats"
"106",2021,"Lorient","Ligue 1","opponent",27,25.8,55.4,38,418,3420,38,67,44,111,57,10,11,77,6,52.5,44.1,33.8,77.9,679,1577,1.76,1.16,2.92,1.5,2.66,1.38,0.89,2.27,1.16,2.05,"https://fbref.com/en/squads/d2c87802/2020-2021/Lorient-Stats"
"107",2021,"Lyon","Ligue 1","team",29,25.8,54.9,38,418,3420,38,76,46,122,65,11,11,66,10,81.4,73,54.9,127.9,804,1991,2,1.21,3.21,1.71,2.92,2.14,1.45,3.59,1.92,3.37,"https://fbref.com/en/squads/d53c0b06/2020-2021/Lyon-Stats"
"108",2021,"Lyon","Ligue 1","opponent",29,26.3,45.1,38,418,3420,38,41,24,65,36,5,7,77,8,41.5,36,25.1,61.1,660,1192,1.08,0.63,1.71,0.95,1.58,1.09,0.66,1.75,0.95,1.61,"https://fbref.com/en/squads/d53c0b06/2020-2021/Lyon-Stats"
"109",2021,"Mainz 05","Bundesliga","team",31,25.8,40.7,34,374,3060,34,39,23,62,34,5,5,63,1,49.9,46,34.9,80.9,442,1046,1.15,0.68,1.82,1,1.68,1.47,1.03,2.49,1.35,2.38,"https://fbref.com/en/squads/a224b06a/2020-2021/Mainz-05-Stats"
"110",2021,"Mainz 05","Bundesliga","opponent",31,25.9,59.5,34,374,3060,34,55,35,90,49,6,7,73,4,52.1,46.9,37.6,84.4,594,1510,1.62,1.03,2.65,1.44,2.47,1.53,1.1,2.64,1.38,2.48,"https://fbref.com/en/squads/a224b06a/2020-2021/Mainz-05-Stats"
"111",2021,"Manchester City","Premier League","team",24,26.1,63.5,38,418,3420,38,82,55,137,77,5,9,46,2,68.2,61.2,45.4,106.6,1096,2051,2.16,1.45,3.61,2.03,3.47,1.8,1.19,2.99,1.61,2.81,"https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats"
"112",2021,"Manchester City","Premier League","opponent",24,26.4,36.1,38,418,3420,38,31,17,48,23,8,10,61,2,30.2,22.3,15,37.4,537,850,0.82,0.45,1.26,0.61,1.05,0.8,0.4,1.19,0.59,0.98,"https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats"
"113",2021,"Manchester Utd","Premier League","team",29,25.6,55.7,38,418,3420,38,70,51,121,60,10,11,64,1,60.1,51.4,41.6,93.1,877,1832,1.84,1.34,3.18,1.58,2.92,1.58,1.1,2.68,1.35,2.45,"https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats"
"114",2021,"Manchester Utd","Premier League","opponent",29,26.6,44.2,38,418,3420,38,42,28,70,38,4,4,64,3,41.4,38.4,28.7,67,573,1229,1.11,0.74,1.84,1,1.74,1.09,0.75,1.84,1.01,1.76,"https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats"
"115",2021,"Marseille","Ligue 1","team",31,27.2,53.6,38,418,3420,38,53,45,98,49,4,7,98,9,47,41.6,36.5,78,606,1499,1.39,1.18,2.58,1.29,2.47,1.24,0.96,2.2,1.09,2.05,"https://fbref.com/en/squads/5725cc7b/2020-2021/Marseille-Stats"
"116",2021,"Marseille","Ligue 1","opponent",31,25.8,46.1,38,418,3420,38,46,36,82,43,3,3,81,6,47.4,45.1,35.1,80.2,659,1329,1.21,0.95,2.16,1.13,2.08,1.25,0.92,2.17,1.19,2.11,"https://fbref.com/en/squads/5725cc7b/2020-2021/Marseille-Stats"
"117",2021,"Metz","Ligue 1","team",27,25.7,45.2,38,418,3420,38,42,28,70,35,7,11,84,4,44.1,35.8,28.3,64,744,1221,1.11,0.74,1.84,0.92,1.66,1.16,0.74,1.9,0.94,1.68,"https://fbref.com/en/squads/f83960ae/2020-2021/Metz-Stats"
"118",2021,"Metz","Ligue 1","opponent",27,26.3,54.7,38,418,3420,38,47,25,72,35,12,13,76,6,49.2,39.3,30.7,69.9,689,1572,1.24,0.66,1.89,0.92,1.58,1.3,0.81,2.1,1.03,1.84,"https://fbref.com/en/squads/f83960ae/2020-2021/Metz-Stats"
"119",2021,"Milan","Serie A","team",29,24.4,51.7,38,418,3420,38,72,47,119,57,15,20,83,4,70.7,56,43.9,99.8,784,1483,1.89,1.24,3.13,1.5,2.74,1.86,1.15,3.02,1.47,2.63,"https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats"
"120",2021,"Milan","Serie A","opponent",29,27.4,48.1,38,418,3420,38,40,26,66,37,3,5,83,4,47,43.1,33.3,76.4,637,1533,1.05,0.68,1.74,0.97,1.66,1.24,0.88,2.11,1.14,2.01,"https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats"
"121",2021,"Monaco","Ligue 1","team",30,24.8,55.8,38,418,3420,38,76,52,128,64,12,15,78,7,68.7,56.9,46.7,103.6,757,1750,2,1.37,3.37,1.68,3.05,1.81,1.23,3.04,1.5,2.73,"https://fbref.com/en/squads/fd6114db/2020-2021/Monaco-Stats"
"122",2021,"Monaco","Ligue 1","opponent",30,26.2,44,38,418,3420,38,41,25,66,36,5,5,89,12,34.6,30.8,23,53.8,536,1181,1.08,0.66,1.74,0.95,1.61,0.91,0.6,1.52,0.81,1.41,"https://fbref.com/en/squads/fd6114db/2020-2021/Monaco-Stats"
"123",2021,"Montpellier","Ligue 1","team",25,28,45.7,38,418,3420,38,60,42,102,58,2,5,65,7,51.9,48.1,33.8,81.9,619,1315,1.58,1.11,2.68,1.53,2.63,1.37,0.89,2.26,1.27,2.16,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats"
"124",2021,"Montpellier","Ligue 1","opponent",25,25.9,54.7,38,418,3420,38,60,39,99,48,12,12,79,4,66.2,56.9,45.2,102.1,847,1721,1.58,1.03,2.61,1.26,2.29,1.74,1.19,2.93,1.5,2.69,"https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats"
"125",2021,"Nantes","Ligue 1","team",25,25.8,43.9,38,418,3420,38,47,28,75,39,8,9,70,4,49,42.1,29.4,71.5,656,1350,1.24,0.74,1.97,1.03,1.76,1.29,0.77,2.06,1.11,1.88,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats"
"126",2021,"Nantes","Ligue 1","opponent",25,26,56.3,38,418,3420,38,54,29,83,44,10,12,88,3,53.7,44.4,34,78.4,597,1601,1.42,0.76,2.18,1.16,1.92,1.41,0.9,2.31,1.17,2.06,"https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats"
"127",2021,"Napoli","Serie A","team",25,27.1,55.1,38,418,3420,38,83,56,139,76,7,8,76,3,67.7,61.4,46.9,108.3,884,1703,2.18,1.47,3.66,2,3.47,1.78,1.23,3.02,1.62,2.85,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats"
"128",2021,"Napoli","Serie A","opponent",25,27.1,44.8,38,418,3420,38,40,26,66,35,5,5,107,6,42.6,38.7,27.7,66.4,568,1324,1.05,0.68,1.74,0.92,1.61,1.12,0.73,1.85,1.02,1.75,"https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats"
"129",2021,"Newcastle Utd","Premier League","team",27,27.1,38.8,38,418,3420,38,44,26,70,38,6,7,65,3,43.4,37.8,29,66.8,467,903,1.16,0.68,1.84,1,1.68,1.14,0.76,1.91,1,1.76,"https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats"
"130",2021,"Newcastle Utd","Premier League","opponent",27,26.6,61.8,38,418,3420,38,59,41,100,55,4,5,60,3,58.3,54.4,40.5,94.9,851,1771,1.55,1.08,2.63,1.45,2.53,1.54,1.07,2.6,1.43,2.5,"https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats"
"131",2021,"Nice","Ligue 1","team",31,23.5,54.3,38,418,3420,38,49,26,75,42,7,7,73,4,47.9,42.7,29.9,72.6,784,1531,1.29,0.68,1.97,1.11,1.79,1.26,0.79,2.05,1.12,1.91,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats"
"132",2021,"Nice","Ligue 1","opponent",31,26.1,45.5,38,418,3420,38,53,28,81,46,7,7,66,1,55.6,50.3,37.2,87.5,667,1380,1.39,0.74,2.13,1.21,1.95,1.46,0.98,2.44,1.32,2.3,"https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats"
"133",2021,"Nîmes","Ligue 1","team",33,25.8,44.4,38,418,3420,38,40,26,66,33,7,8,60,5,43.3,37,29.9,66.9,520,1200,1.05,0.68,1.74,0.87,1.55,1.14,0.79,1.93,0.97,1.76,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats"
"134",2021,"Nîmes","Ligue 1","opponent",33,25.9,55.6,38,418,3420,38,71,52,123,65,6,10,87,9,64.2,56.3,46.6,103,742,1771,1.87,1.37,3.24,1.71,3.08,1.69,1.23,2.92,1.48,2.71,"https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats"
"135",2021,"Osasuna","La Liga","team",28,27.9,43.2,38,418,3420,38,36,25,61,31,5,6,80,5,38.7,34.7,24.9,59.7,345,1220,0.95,0.66,1.61,0.82,1.47,1.02,0.66,1.68,0.91,1.57,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats"
"136",2021,"Osasuna","La Liga","opponent",28,27.4,56.9,38,418,3420,38,46,31,77,41,5,8,65,0,47.8,41.5,33.2,74.6,678,1525,1.21,0.82,2.03,1.08,1.89,1.26,0.87,2.13,1.09,1.96,"https://fbref.com/en/squads/03c57e2b/2020-2021/Osasuna-Stats"
"137",2021,"Paris S-G","Ligue 1","team",33,26.7,63.1,38,418,3420,38,84,52,136,72,12,13,79,7,80.1,70.1,55.6,125.8,909,2089,2.21,1.37,3.58,1.89,3.26,2.11,1.46,3.57,1.85,3.31,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats"
"138",2021,"Paris S-G","Ligue 1","opponent",33,25.9,36.5,38,418,3420,38,27,17,44,26,1,2,59,9,40.6,39,30,69,625,1067,0.71,0.45,1.16,0.68,1.13,1.07,0.79,1.86,1.03,1.81,"https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats"
"139",2021,"Parma","Serie A","team",42,28,47.8,38,418,3420,38,39,26,65,34,5,5,91,1,42.5,38.6,30.5,69,607,1319,1.03,0.68,1.71,0.89,1.58,1.12,0.8,1.92,1.01,1.82,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats"
"140",2021,"Parma","Serie A","opponent",42,27.1,52.3,38,418,3420,38,80,62,142,77,3,3,71,1,61,59,46.6,105.6,933,1757,2.11,1.63,3.74,2.03,3.66,1.6,1.23,2.83,1.55,2.78,"https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats"
"141",2021,"RB Leipzig","Bundesliga","team",25,25,59.7,34,374,3060,34,59,44,103,51,8,10,57,0,64.4,56.7,43.7,100.4,624,1718,1.74,1.29,3.03,1.5,2.79,1.89,1.28,3.18,1.67,2.95,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats"
"142",2021,"RB Leipzig","Bundesliga","opponent",25,26.1,40,34,374,3060,34,32,27,59,29,3,3,64,2,29.4,27,21.7,48.8,382,873,0.94,0.79,1.74,0.85,1.65,0.86,0.64,1.5,0.8,1.43,"https://fbref.com/en/squads/acbb6a5b/2020-2021/RB-Leipzig-Stats"
"143",2021,"Real Madrid","La Liga","team",30,27.9,59.3,38,418,3420,38,64,53,117,61,3,3,59,2,61.5,59.2,47.4,106.5,963,1920,1.68,1.39,3.08,1.61,3,1.62,1.25,2.87,1.56,2.8,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats"
"144",2021,"Real Madrid","La Liga","opponent",30,27.5,40.3,38,418,3420,38,27,17,44,20,7,8,87,3,37.6,31.3,24.4,55.7,545,1157,0.71,0.45,1.16,0.53,0.97,0.99,0.64,1.63,0.82,1.47,"https://fbref.com/en/squads/53a2f082/2020-2021/Real-Madrid-Stats"
"145",2021,"Real Sociedad","La Liga","team",30,25,54.9,38,418,3420,38,58,39,97,49,9,12,81,1,60.7,51.5,39.6,91.1,626,1554,1.53,1.03,2.55,1.29,2.32,1.6,1.04,2.64,1.36,2.4,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats"
"146",2021,"Real Sociedad","La Liga","opponent",30,27.4,44.9,38,418,3420,38,37,24,61,34,3,5,91,6,39.2,35.3,26.1,61.4,436,1011,0.97,0.63,1.61,0.89,1.53,1.03,0.69,1.72,0.93,1.61,"https://fbref.com/en/squads/e31d1cd9/2020-2021/Real-Sociedad-Stats"
"147",2021,"Reims","Ligue 1","team",29,24.6,44.9,38,418,3420,38,39,23,62,34,5,5,77,8,32.7,28.9,21.7,50.6,698,1246,1.03,0.61,1.63,0.89,1.5,0.86,0.57,1.43,0.76,1.33,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats"
"148",2021,"Reims","Ligue 1","opponent",29,26,55.2,38,418,3420,38,49,34,83,44,5,8,58,3,59,53.3,40.7,94,840,1628,1.29,0.89,2.18,1.16,2.05,1.55,1.07,2.63,1.4,2.47,"https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats"
"149",2021,"Rennes","Ligue 1","team",32,25.5,59.1,38,418,3420,38,50,39,89,47,3,3,79,5,47.8,45.4,35.3,80.7,741,1883,1.32,1.03,2.34,1.24,2.26,1.26,0.93,2.19,1.2,2.12,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats"
"150",2021,"Rennes","Ligue 1","opponent",32,26.1,40.5,38,418,3420,38,39,30,69,36,3,4,70,6,38.1,35,26.5,61.5,513,1188,1.03,0.79,1.82,0.95,1.74,1,0.7,1.7,0.92,1.62,"https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats"
"151",2021,"Roma","Serie A","team",31,26.7,52.2,38,418,3420,38,67,51,118,60,7,8,91,3,65.3,59,48.2,107.2,863,1583,1.76,1.34,3.11,1.58,2.92,1.72,1.27,2.98,1.55,2.82,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats"
"152",2021,"Roma","Serie A","opponent",31,27.3,47.5,38,418,3420,38,52,36,88,47,5,6,80,6,45.6,40.9,30.5,71.4,553,1126,1.37,0.95,2.32,1.24,2.18,1.2,0.8,2,1.08,1.88,"https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats"
"153",2021,"Saint-Étienne","Ligue 1","team",40,25.4,48.3,38,418,3420,38,40,28,68,34,6,9,76,2,48.7,41.8,31.6,73.4,615,1229,1.05,0.74,1.79,0.89,1.63,1.28,0.83,2.11,1.1,1.93,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats"
"154",2021,"Saint-Étienne","Ligue 1","opponent",40,25.8,51.7,38,418,3420,38,52,34,86,46,6,9,77,1,50.1,43.1,32.5,75.5,588,1503,1.37,0.89,2.26,1.21,2.11,1.32,0.85,2.17,1.13,1.99,"https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats"
"155",2021,"Sampdoria","Serie A","team",27,27.9,45.2,38,418,3420,38,52,37,89,47,5,6,83,3,45.4,41.1,31.9,73,588,1370,1.37,0.97,2.34,1.24,2.21,1.2,0.84,2.04,1.08,1.92,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats"
"156",2021,"Sampdoria","Serie A","opponent",27,27.1,54.9,38,418,3420,38,53,35,88,46,7,9,77,1,56.1,49.2,35.8,85,732,1638,1.39,0.92,2.32,1.21,2.13,1.48,0.94,2.42,1.29,2.24,"https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats"
"157",2021,"Sassuolo","Serie A","team",28,26.5,60.3,38,418,3420,38,61,36,97,48,13,14,79,4,58.4,47.7,34,81.8,770,1746,1.61,0.95,2.55,1.26,2.21,1.54,0.9,2.43,1.26,2.15,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats"
"158",2021,"Sassuolo","Serie A","opponent",28,27.2,40,38,418,3420,38,55,46,101,51,4,5,82,4,55.4,51.5,41.4,92.9,695,1250,1.45,1.21,2.66,1.34,2.55,1.46,1.09,2.55,1.35,2.44,"https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats"
"159",2021,"Schalke 04","Bundesliga","team",42,25.9,44.7,34,374,3060,34,24,20,44,24,0,3,74,2,28.7,26.3,20.6,46.9,452,943,0.71,0.59,1.29,0.71,1.29,0.84,0.61,1.45,0.77,1.38,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats"
"160",2021,"Schalke 04","Bundesliga","opponent",42,26,55.4,34,374,3060,34,81,65,146,74,7,8,59,2,69.2,63.1,51.6,114.6,641,1480,2.38,1.91,4.29,2.18,4.09,2.04,1.52,3.55,1.85,3.37,"https://fbref.com/en/squads/c539e393/2020-2021/Schalke-04-Stats"
"161",2021,"Sevilla","La Liga","team",26,28.1,60.9,38,418,3420,38,52,36,88,46,6,7,79,2,54.4,48.9,41,90,691,1627,1.37,0.95,2.32,1.21,2.16,1.43,1.08,2.51,1.29,2.37,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats"
"162",2021,"Sevilla","La Liga","opponent",26,27.3,55,38,418,3420,38,31,20,51,27,4,6,109,1,34.8,30.1,22.5,52.6,544,1103,0.82,0.53,1.34,0.71,1.24,0.91,0.59,1.51,0.79,1.39,"https://fbref.com/en/squads/ad2be733/2020-2021/Sevilla-Stats"
"163",2021,"Sheffield Utd","Premier League","team",27,26.7,41.7,38,418,3420,38,19,13,32,16,3,4,73,3,32.6,29.5,24.9,54.4,491,1196,0.5,0.34,0.84,0.42,0.76,0.86,0.66,1.52,0.78,1.43,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats"
"164",2021,"Sheffield Utd","Premier League","opponent",27,26.7,58.5,38,418,3420,38,60,45,105,57,3,4,39,1,62.2,59.1,45,104.1,828,1606,1.58,1.18,2.76,1.5,2.68,1.64,1.18,2.82,1.56,2.74,"https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats"
"165",2021,"Southampton","Premier League","team",29,26.6,52,38,418,3420,38,47,33,80,42,5,6,52,3,41.2,36.6,25.8,62.5,626,1195,1.24,0.87,2.11,1.11,1.97,1.09,0.68,1.77,0.96,1.64,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats"
"166",2021,"Southampton","Premier League","opponent",29,26.5,47.8,38,418,3420,38,67,44,111,59,8,9,58,3,53.1,46.1,34.6,80.6,555,1407,1.76,1.16,2.92,1.55,2.71,1.4,0.91,2.31,1.21,2.12,"https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats"
"167",2021,"Spezia","Serie A","team",35,25.2,51.9,38,418,3420,38,52,37,89,48,4,5,100,5,46.5,42.6,31.1,73.7,625,1388,1.37,0.97,2.34,1.26,2.24,1.22,0.82,2.04,1.12,1.94,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats"
"168",2021,"Spezia","Serie A","opponent",35,27.3,47.8,38,418,3420,38,72,50,122,63,9,10,83,3,65.1,57.6,44.5,102,570,1327,1.89,1.32,3.21,1.66,2.97,1.71,1.17,2.88,1.51,2.68,"https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats"
"169",2021,"Strasbourg","Ligue 1","team",26,26.8,45.7,38,418,3420,38,49,26,75,39,10,12,58,3,52.8,43.4,32.1,75.5,538,1301,1.29,0.68,1.97,1.03,1.71,1.39,0.84,2.23,1.14,1.99,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats"
"170",2021,"Strasbourg","Ligue 1","opponent",26,26.1,54.4,38,418,3420,38,57,38,95,51,6,8,68,2,50.7,44.5,35.1,79.6,734,1578,1.5,1,2.5,1.34,2.34,1.33,0.92,2.26,1.17,2.09,"https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats"
"171",2021,"Stuttgart","Bundesliga","team",29,24.1,51.5,34,374,3060,34,54,42,96,48,6,8,65,2,51.4,45.1,37.1,82.2,701,1467,1.59,1.24,2.82,1.41,2.65,1.51,1.09,2.6,1.33,2.42,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats"
"172",2021,"Stuttgart","Bundesliga","opponent",29,26.1,48.5,34,374,3060,34,54,38,92,49,5,7,69,3,52.1,46.6,35.9,82.5,619,1291,1.59,1.12,2.71,1.44,2.56,1.53,1.06,2.59,1.37,2.43,"https://fbref.com/en/squads/598bc722/2020-2021/Stuttgart-Stats"
"173",2021,"Torino","Serie A","team",29,26.9,47.3,38,418,3420,38,49,28,77,44,5,6,78,4,50,45.3,32.2,77.5,617,1138,1.29,0.74,2.03,1.16,1.89,1.32,0.85,2.16,1.19,2.04,"https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats"
