"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
"102",2021,"Arsenal","Premier League","Gabriel Martinelli","BRA","FW","19",2001,6.5,256,7,38,67,154,41,256,25,13,52,12,48,157,1054,536,23,6,13,22,7,169,62,"https://fbref.com/en/players/48a5a5d6/Gabriel-Martinelli"
"103",2021,"Arsenal","Premier League","Shkodran Mustafi","GER","DF","28",1992,0.5,55,5,16,39,1,0,55,0,0,NA,0,NA,43,348,206,0,0,0,0,0,42,1,"https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi"
"104",2021,"Arsenal","Premier League","Reiss Nelson","ENG","FW,MF","20",1999,0.8,40,1,7,9,25,4,40,4,1,25,3,75,22,184,82,4,2,0,0,2,23,6,"https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson"
"105",2021,"Arsenal","Premier League","Eddie Nketiah","ENG","FW","21",1999,4.7,153,5,16,64,74,28,153,12,7,58.3,5,41.7,82,418,172,6,1,3,13,5,114,29,"https://fbref.com/en/players/a53649b7/Eddie-Nketiah"
"106",2021,"Arsenal","Premier League","Thomas Partey","GHA","MF","27",1993,17,1333,42,293,850,203,9,1333,35,28,80,7,20,841,4386,2431,33,37,1,21,10,947,18,"https://fbref.com/en/players/529f49ab/Thomas-Partey"
"107",2021,"Arsenal","Premier League","Nicolas Pépé","CIV","FW","25",1995,18,948,19,122,322,517,115,947,66,27,40.9,39,59.1,585,3520,1646,56,28,36,56,23,704,199,"https://fbref.com/en/players/57e3f0c7/Nicolas-Pepe"
"108",2021,"Arsenal","Premier League","Mathew Ryan","AUS","GK","28",1992,3,75,53,70,4,1,1,75,0,0,NA,0,NA,44,231,144,0,0,0,0,0,31,1,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
"109",2021,"Arsenal","Premier League","Bukayo Saka","ENG","FW,MF","18",2001,28.4,1503,39,213,520,783,142,1503,87,46,52.9,41,47.1,905,5219,2850,85,53,36,75,42,1098,269,"https://fbref.com/en/players/bc7dc64d/Bukayo-Saka"
"110",2021,"Arsenal","Premier League","Emile Smith Rowe","ENG","MF,FW","20",2000,16,890,15,143,397,360,44,890,30,10,33.3,20,66.7,551,2941,1559,51,20,13,38,7,705,113,"https://fbref.com/en/players/17695062/Emile-Smith-Rowe"
"111",2021,"Arsenal","Premier League","Cédric Soares","POR","DF","28",1991,8.3,542,21,142,238,168,12,542,11,5,45.5,6,54.5,274,1421,728,21,10,6,10,9,336,40,"https://fbref.com/en/players/839c14e1/Cedric-Soares"
"112",2021,"Arsenal","Premier League","Kieran Tierney","SCO","DF","23",1997,25.5,1742,95,508,653,594,45,1742,30,16,53.3,14,46.7,974,5279,2867,82,50,16,24,14,1103,194,"https://fbref.com/en/players/fce2302c/Kieran-Tierney"
"113",2021,"Arsenal","Premier League","Willian","BRA","FW","31",1988,15.6,912,9,102,326,488,36,912,18,13,72.2,5,27.8,538,3524,1730,51,36,10,23,15,667,119,"https://fbref.com/en/players/8b9ebd03/Willian"
"114",2021,"Arsenal","Premier League","Joe Willock","ENG","MF","20",1999,2.6,136,8,22,63,57,14,136,9,4,44.4,5,55.6,81,524,191,8,6,0,13,3,87,13,"https://fbref.com/en/players/a3b03921/Joe-Willock"
"115",2021,"Arsenal","Premier League","Granit Xhaka","SUI","MF,DF","27",1992,28,2440,96,526,1563,364,9,2440,16,8,50,8,50,1532,7624,4224,41,40,0,20,12,1809,31,"https://fbref.com/en/players/e61b8aee/Granit-Xhaka"
"116",2021,"Arsenal","Premier League","Martin Ødegaard","NOR","MF","21",1998,9.6,598,6,56,283,265,22,598,17,13,76.5,4,23.5,388,2071,859,16,18,3,14,11,460,49,"https://fbref.com/en/players/79300479/Martin-Odegaard"
"117",2021,"Aston Villa","Premier League","Ross Barkley","ENG","MF","26",1993,17,945,18,114,416,428,53,945,43,29,67.4,11,25.6,507,2834,1398,40,26,12,38,32,655,73,"https://fbref.com/en/players/3a24769f/Ross-Barkley"
"118",2021,"Aston Villa","Premier League","Matty Cash","POL","DF","22",1997,26.4,1655,143,570,766,335,24,1655,18,12,66.7,6,33.3,756,4248,1961,43,33,5,20,13,812,62,"https://fbref.com/en/players/2389cdc2/Matty-Cash"
"119",2021,"Aston Villa","Premier League","Carney Chukwuemeka","ENG","MF,FW","16",2003,0.2,13,0,2,5,6,2,13,0,0,NA,0,NA,7,12,8,0,0,0,1,0,11,1,"https://fbref.com/en/players/b2f9c73e/Carney-Chukwuemeka"
"120",2021,"Aston Villa","Premier League","Keinan Davis","ENG","FW,MF","22",1998,3.1,118,3,8,46,67,29,118,12,9,75,3,25,73,401,182,7,6,4,10,4,97,37,"https://fbref.com/en/players/9deaf2c8/Keinan-Davis"
"121",2021,"Aston Villa","Premier League","Ahmed Elmohamady","EGY","DF","32",1987,9.3,693,36,228,273,195,14,693,3,2,66.7,1,33.3,314,1108,567,10,6,1,5,3,374,36,"https://fbref.com/en/players/615ef733/Ahmed-Elmohamady"
"122",2021,"Aston Villa","Premier League","Anwar El Ghazi","NED","FW","25",1995,17.9,841,23,71,279,498,72,837,49,26,53.1,23,46.9,499,2767,1435,50,38,11,48,35,648,163,"https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi"
"123",2021,"Aston Villa","Premier League","Jack Grealish","ENG","FW,MF","24",1995,24.3,1376,19,121,510,775,155,1376,101,65,64.4,36,35.6,926,7716,4643,172,98,79,55,39,1017,212,"https://fbref.com/en/players/b0b4fd3e/Jack-Grealish"
"124",2021,"Aston Villa","Premier League","Kortney Hause","ENG","DF","25",1995,7,314,59,180,124,12,9,314,0,0,NA,0,NA,146,776,359,1,2,0,1,0,139,0,"https://fbref.com/en/players/bf8fad51/Kortney-Hause"
"125",2021,"Aston Villa","Premier League","Conor Hourihane","IRL","MF","29",1991,2.5,177,2,22,73,83,4,177,0,0,NA,0,NA,82,214,108,1,0,0,1,0,116,11,"https://fbref.com/en/players/fcab00a0/Conor-Hourihane"
"126",2021,"Aston Villa","Premier League","Ezri Konsa","ENG","DF","22",1997,35.5,1660,315,961,631,73,34,1660,6,6,100,0,0,852,2975,1375,3,1,0,18,7,954,5,"https://fbref.com/en/players/0313a347/Ezri-Konsa"
"127",2021,"Aston Villa","Premier League","Douglas Luiz","BRA","MF","22",1998,30.9,1726,106,467,995,293,16,1726,32,23,71.9,9,28.1,916,5288,2760,47,42,3,25,18,1020,32,"https://fbref.com/en/players/6f7d826d/Douglas-Luiz"
"128",2021,"Aston Villa","Premier League","Emiliano Martínez","ARG","GK","27",1992,38,1405,1173,1390,15,0,0,1405,0,0,NA,0,NA,779,4456,3037,0,0,0,1,0,594,0,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
"129",2021,"Aston Villa","Premier League","John McGinn","SCO","MF","25",1994,37,1785,65,313,1036,468,49,1785,77,52,67.5,25,32.5,996,4751,2324,33,36,7,67,35,1187,79,"https://fbref.com/en/players/90f91999/John-McGinn"
"130",2021,"Aston Villa","Premier League","Tyrone Mings","ENG","DF","27",1993,35.5,2076,343,1203,804,85,37,2076,8,6,75,2,25,1085,6061,3047,12,10,1,19,4,1211,5,"https://fbref.com/en/players/8397a50c/Tyrone-Mings"
"131",2021,"Aston Villa","Premier League","Wesley Moraes","BRA","FW","23",1996,0.2,8,0,0,0,8,1,8,0,0,NA,0,NA,4,11,6,0,0,0,1,0,4,1,"https://fbref.com/en/players/bfae110f/Wesley-Moraes"
"132",2021,"Aston Villa","Premier League","Marvelous Nakamba","ZIM","MF","26",1994,8.3,372,25,139,204,31,1,372,4,4,100,0,0,194,827,354,1,7,0,8,2,208,2,"https://fbref.com/en/players/de5b5570/Marvelous-Nakamba"
"133",2021,"Aston Villa","Premier League","Jaden Philogene Bidace","ENG","FW","18",2002,0,4,0,0,1,3,0,4,0,0,NA,0,NA,3,17,11,0,0,0,0,0,3,0,"https://fbref.com/en/players/19f4d211/Jaden-Philogene-Bidace"
"134",2021,"Aston Villa","Premier League","Jacob Ramsey","ENG","MF","19",2001,7,315,18,63,143,112,18,315,12,7,58.3,5,41.7,180,1192,405,8,9,2,14,12,197,21,"https://fbref.com/en/players/1544f145/Jacob-Ramsey"
"135",2021,"Aston Villa","Premier League","Morgan Sanson","FRA","MF","25",1994,3.3,201,2,26,102,79,3,201,7,4,57.1,3,42.9,127,745,321,9,12,1,10,3,137,13,"https://fbref.com/en/players/6e7f1353/Morgan-Sanson"
"136",2021,"Aston Villa","Premier League","Matt Targett","ENG","DF","24",1995,37.8,2534,160,775,1098,679,35,2534,25,15,60,10,40,1151,4046,1967,26,30,2,24,6,1348,156,"https://fbref.com/en/players/e514ab62/Matt-Targett"
"137",2021,"Aston Villa","Premier League","Neil Taylor","WAL","DF","31",1989,0.2,13,1,7,4,2,0,13,0,0,NA,0,NA,9,20,10,0,0,0,0,0,8,0,"https://fbref.com/en/players/c2f9d19f/Neil-Taylor"
"138",2021,"Aston Villa","Premier League","Bertrand Traoré","BFA","FW","24",1995,25.7,1137,23,163,450,541,101,1137,97,52,53.6,45,46.4,695,4075,1679,51,38,28,69,26,770,125,"https://fbref.com/en/players/c47541e0/Bertrand-Traore"
"139",2021,"Aston Villa","Premier League","Trézéguet","EGY","FW","25",1994,13,508,17,93,193,234,65,508,31,17,54.8,14,45.2,277,1753,934,31,25,14,28,13,313,79,"https://fbref.com/en/players/3ae14ed1/Trezeguet"
"140",2021,"Aston Villa","Premier League","Ollie Watkins","ENG","FW","24",1995,37,1239,28,59,446,752,225,1237,70,40,57.1,30,42.9,712,4084,1775,84,44,56,116,85,1011,290,"https://fbref.com/en/players/aed3a70f/Ollie-Watkins"
"141",2021,"Atalanta","Serie A","Davide Angelo Ghislandi","ITA","DF","19",2001,0.1,4,1,1,1,2,0,4,0,0,NA,0,NA,3,4,2,0,0,0,0,0,3,1,"https://fbref.com/en/players/0e0e4422/Davide-Angelo-Ghislandi"
"142",2021,"Atalanta","Serie A","Mattia Caldara","ITA","DF","26",1994,1.2,77,6,39,36,4,3,77,0,0,NA,0,NA,35,155,27,0,0,0,1,1,37,1,"https://fbref.com/en/players/ac7e640b/Mattia-Caldara"
"143",2021,"Atalanta","Serie A","Fabio Depaoli","ITA","DF","23",1997,2.1,125,2,17,61,47,4,125,2,1,50,1,50,59,227,127,3,3,0,5,3,82,22,"https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli"
"144",2021,"Atalanta","Serie A","Amad Diallo","CIV","MF","18",2002,0.2,14,0,0,9,5,1,14,2,0,0,2,100,13,97,35,1,1,0,0,0,14,3,"https://fbref.com/en/players/9dc96f10/Amad-Diallo"
"145",2021,"Atalanta","Serie A","Berat Djimsiti","ALB","DF","27",1993,29.2,2093,161,737,1051,318,49,2093,13,10,76.9,3,23.1,1209,5954,3254,42,52,5,25,9,1367,51,"https://fbref.com/en/players/6eee05f1/Berat-Djimsiti"
"146",2021,"Atalanta","Serie A","Remo Freuler","SUI","MF","28",1992,30.1,2431,48,432,1429,593,49,2431,55,39,70.9,16,29.1,1454,7558,3917,73,69,9,51,30,1709,67,"https://fbref.com/en/players/98d2c2c4/Remo-Freuler"
"147",2021,"Atalanta","Serie A","Pierluigi Gollini","ITA","GK","25",1995,24,717,575,712,5,0,0,717,1,1,100,0,0,434,2072,1207,0,0,0,1,0,367,0,"https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini"
"148",2021,"Atalanta","Serie A","Papu Gómez","ARG","MF,FW","32",1988,7.4,511,4,42,243,234,20,511,22,15,68.2,7,31.8,365,2364,1213,32,23,6,11,10,402,29,"https://fbref.com/en/players/6e4df551/Papu-Gomez"
"149",2021,"Atalanta","Serie A","Robin Gosens","GER","DF","26",1994,28,1955,55,415,878,678,109,1955,40,26,65,14,35,1054,4608,2592,71,57,16,41,16,1301,204,"https://fbref.com/en/players/2d970560/Robin-Gosens"
"150",2021,"Atalanta","Serie A","Manu Gyabuaa","ITA","MF","18",2001,0,2,0,1,1,0,0,2,0,0,NA,0,NA,1,5,5,0,0,0,0,0,1,0,"https://fbref.com/en/players/a69eb5fd/Manu-Gyabuaa"
"151",2021,"Atalanta","Serie A","Hans Hateboer","NED","DF","26",1994,19.6,1147,24,218,498,439,67,1147,13,5,38.5,8,61.5,681,3003,1719,41,30,7,28,12,812,159,"https://fbref.com/en/players/3b333ac3/Hans-Hateboer"
"152",2021,"Atalanta","Serie A","Josip Iličić","SVN","MF,FW","32",1988,17,1269,1,56,471,750,99,1267,100,57,57,42,42,932,5554,2551,88,75,37,74,45,1076,194,"https://fbref.com/en/players/68252d6d/Josip-Ilicic"
"153",2021,"Atalanta","Serie A","Viktor Kovalenko","UKR","FW","24",1996,0,4,1,2,2,0,0,4,0,0,NA,0,NA,1,4,0,0,0,0,1,0,2,1,"https://fbref.com/en/players/9d60028d/Viktor-Kovalenko"
"154",2021,"Atalanta","Serie A","Sam Lammers","NED","FW,MF","23",1997,3.2,170,3,7,67,97,26,170,18,13,72.2,5,27.8,111,538,212,9,5,8,17,13,144,44,"https://fbref.com/en/players/c283ddef/Sam-Lammers"
"155",2021,"Atalanta","Serie A","José Luis Palomino","ARG","DF","30",1990,27,1831,153,836,914,97,17,1831,2,2,100,0,0,982,4780,2169,16,12,2,13,5,1026,14,"https://fbref.com/en/players/921f6058/Jose-Luis-Palomino"
"156",2021,"Atalanta","Serie A","Ruslan Malinovskyi","UKR","MF,FW","27",1993,20.8,1396,6,85,549,782,69,1395,88,51,58,37,42,938,5426,2622,90,59,23,64,47,1086,178,"https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi"
"157",2021,"Atalanta","Serie A","Aleksei Miranchuk","RUS","MF,FW","24",1995,7.5,493,0,40,188,271,31,493,23,14,60.9,9,39.1,330,1644,733,26,20,10,18,13,384,68,"https://fbref.com/en/players/a9aa0d1d/Aleksei-Miranchuk"
"158",2021,"Atalanta","Serie A","Johan Mojica","COL","DF","27",1992,3.3,262,11,64,101,97,6,262,6,2,33.3,4,66.7,169,840,376,14,8,3,8,6,176,36,"https://fbref.com/en/players/608f2092/Johan-Mojica"
"159",2021,"Atalanta","Serie A","Luis Muriel","COL","FW","29",1991,16,999,4,43,326,643,125,996,90,53,58.9,37,41.1,602,3845,1771,70,35,39,59,50,754,218,"https://fbref.com/en/players/eb2fe5b6/Luis-Muriel"
"160",2021,"Atalanta","Serie A","Joakim Mæhle","DEN","DF","23",1997,13.5,880,14,179,344,367,42,880,31,16,51.6,15,48.4,473,2349,1283,35,22,7,28,11,556,97,"https://fbref.com/en/players/c459a650/Joakim-Maehle"
"161",2021,"Atalanta","Serie A","Mario Pašalić","CRO","MF","25",1995,12.5,794,10,89,445,273,44,794,28,11,39.3,16,57.1,511,2474,1246,32,21,12,25,18,608,91,"https://fbref.com/en/players/e599253a/Mario-Pasalic"
"162",2021,"Atalanta","Serie A","Matteo Pessina","ITA","MF","23",1997,18.3,1132,16,137,584,420,63,1132,35,15,42.9,20,57.1,751,3619,1502,27,18,8,35,19,844,104,"https://fbref.com/en/players/780e3631/Matteo-Pessina"
"163",2021,"Atalanta","Serie A","Cristiano Piccini","ITA","DF","27",1992,0.7,25,0,4,14,7,1,25,3,1,33.3,2,66.7,9,57,11,1,0,0,0,2,14,3,"https://fbref.com/en/players/32c0491f/Cristiano-Piccini"
"164",2021,"Atalanta","Serie A","Cristian Romero","ARG","DF","22",1998,28.3,1662,153,764,817,100,29,1662,14,7,50,7,50,863,4722,1995,26,18,0,16,7,818,8,"https://fbref.com/en/players/a3d94a58/Cristian-Romero"
"165",2021,"Atalanta","Serie A","Marten de Roon","NED","MF","29",1991,33.6,2491,74,540,1527,439,13,2491,16,12,75,4,25,1412,5755,3080,37,42,5,17,10,1627,34,"https://fbref.com/en/players/2a1beb34/Marten-de-Roon"
"166",2021,"Atalanta","Serie A","Matteo Ruggeri","ITA","DF","18",2002,2.3,138,4,36,51,52,3,138,1,1,100,0,0,70,365,204,6,3,0,3,0,100,14,"https://fbref.com/en/players/ae9898c5/Matteo-Ruggeri"
"167",2021,"Atalanta","Serie A","Marco Sportiello","ITA","GK","28",1992,14,403,319,402,1,0,0,403,0,0,NA,0,NA,248,883,520,0,0,0,0,0,190,0,"https://fbref.com/en/players/ac4003af/Marco-Sportiello"
"168",2021,"Atalanta","Serie A","Bosko Sutalo","CRO","DF","20",2000,2.6,194,7,69,91,37,4,194,3,2,66.7,1,33.3,86,497,325,6,3,0,3,1,119,9,"https://fbref.com/en/players/1d0bb7e4/Bosko-Sutalo"
"169",2021,"Atalanta","Serie A","Rafael Tolói","ITA","DF","29",1990,28.2,1959,103,616,990,374,52,1959,16,8,50,8,50,1092,4863,2823,40,36,3,22,13,1317,77,"https://fbref.com/en/players/c56dc39e/Rafael-Toloi"
"170",2021,"Atalanta","Serie A","Duván Zapata","COL","FW","29",1991,26.4,1214,24,57,374,798,221,1213,85,34,40,51,60,836,4620,1892,88,46,56,114,65,1009,329,"https://fbref.com/en/players/d3de9af0/Duvan-Zapata"
"171",2021,"Athletic Club","La Liga","Yeray Álvarez","ESP","DF","25",1995,21.6,1294,119,607,649,48,15,1294,12,11,91.7,1,8.3,681,4512,2621,19,11,0,8,2,769,2,"https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez"
"172",2021,"Athletic Club","La Liga","Mikel Balenziaga","ESP","DF","32",1988,18.8,1107,59,326,555,231,2,1107,15,10,66.7,5,33.3,551,2841,1630,28,15,1,19,10,615,48,"https://fbref.com/en/players/1fe67e86/Mikel-Balenziaga"
"173",2021,"Athletic Club","La Liga","Yuri Berchiche","ESP","DF","30",1990,18.7,1294,37,280,617,406,40,1294,35,17,48.6,18,51.4,657,4077,2156,55,41,13,24,13,772,105,"https://fbref.com/en/players/b6e50615/Yuri-Berchiche"
"174",2021,"Athletic Club","La Liga","Álex Berenguer","ESP","MF,FW","25",1995,25.3,1276,27,163,406,730,75,1276,73,35,47.9,38,52.1,639,4113,2105,64,52,21,55,39,821,201,"https://fbref.com/en/players/dc1c2fce/Alex-Berenguer"
"175",2021,"Athletic Club","La Liga","Ander Capa","ESP","DF","28",1992,23.7,1426,67,370,677,394,31,1426,55,29,52.7,26,47.3,628,4225,2714,66,53,2,23,15,717,100,"https://fbref.com/en/players/37f1cf47/Ander-Capa"
"176",2021,"Athletic Club","La Liga","Iñigo Córdoba","ESP","FW,MF","23",1997,1.1,47,0,10,17,20,2,47,3,2,66.7,1,33.3,19,91,46,1,1,0,2,0,29,7,"https://fbref.com/en/players/49ea92be/Inigo-Cordoba"
"177",2021,"Athletic Club","La Liga","Jokin Ezkieta","ESP","GK","23",1996,1,24,21,24,0,0,0,24,0,0,NA,0,NA,14,62,35,0,0,0,0,0,9,0,"https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta"
"178",2021,"Athletic Club","La Liga","Dani García","ESP","MF","30",1990,21.3,1198,51,242,825,138,5,1198,6,6,100,0,0,563,2589,1253,14,16,1,9,11,732,12,"https://fbref.com/en/players/240d3a0b/Dani-Garcia"
"179",2021,"Athletic Club","La Liga","Raúl García","ESP","FW,MF","34",1986,19.4,806,16,75,414,320,78,803,13,7,53.8,6,46.2,324,1494,558,17,19,4,28,15,590,74,"https://fbref.com/en/players/b418dbd4/Raul-Garcia"
"180",2021,"Athletic Club","La Liga","Ibai Gómez","ESP","MF","30",1989,4.7,194,6,31,71,95,7,194,5,4,80,1,20,98,454,151,1,3,0,5,5,130,28,"https://fbref.com/en/players/9d2a3d5f/Ibai-Gomez"
"181",2021,"Athletic Club","La Liga","Kenan Kodro","BIH","FW,MF","26",1993,0.5,12,0,0,7,5,1,11,1,1,100,0,0,6,46,29,1,0,0,0,0,12,2,"https://fbref.com/en/players/e82d2807/Kenan-Kodro"
"182",2021,"Athletic Club","La Liga","Iñigo Lekue","ESP","DF","27",1993,7.2,500,34,111,243,151,5,500,22,13,59.1,9,40.9,264,1719,865,23,24,3,15,9,289,33,"https://fbref.com/en/players/59b7d823/Inigo-Lekue"
"183",2021,"Athletic Club","La Liga","Unai López","ESP","MF","24",1995,15.8,1175,20,183,723,279,14,1175,22,15,68.2,7,31.8,621,3201,1367,25,29,4,19,14,831,14,"https://fbref.com/en/players/88050721/Unai-Lopez"
"184",2021,"Athletic Club","La Liga","Óscar de Marcos","ESP","DF,MF","31",1989,16.9,912,41,229,379,309,25,912,12,7,58.3,5,41.7,442,2799,1526,54,35,7,23,4,512,107,"https://fbref.com/en/players/9f323c71/Oscar-de-Marcos"
"185",2021,"Athletic Club","La Liga","Iñigo Martínez","ESP","DF","29",1991,28,1686,149,722,903,76,20,1686,9,7,77.8,2,22.2,973,6191,4011,31,20,1,11,5,1062,7,"https://fbref.com/en/players/3fc45c73/Inigo-Martinez"
"186",2021,"Athletic Club","La Liga","Jon Morcillo","ESP","MF,FW","21",1998,15.1,665,9,71,226,381,36,665,25,13,52,12,48,404,2816,1553,54,38,11,25,21,455,142,"https://fbref.com/en/players/b7d7f3bf/Jon-Morcillo"
"187",2021,"Athletic Club","La Liga","Iker Muniain","ESP","MF,FW","27",1992,21.6,1220,3,61,624,553,39,1220,61,41,67.2,20,32.8,709,4338,2040,72,54,13,48,34,925,133,"https://fbref.com/en/players/c05dfb74/Iker-Muniain"
"188",2021,"Athletic Club","La Liga","Unai Núñez","ESP","DF","23",1997,23.4,1420,181,691,698,43,16,1420,8,6,75,2,25,792,4487,2950,10,7,0,7,8,900,1,"https://fbref.com/en/players/be170419/Unai-Nunez"
"189",2021,"Athletic Club","La Liga","Oihan Sancet","ESP","FW,MF","20",2000,11.5,460,14,45,227,196,28,460,25,18,72,7,28,286,1748,784,26,18,9,26,26,357,76,"https://fbref.com/en/players/bdb624a3/Oihan-Sancet"
"190",2021,"Athletic Club","La Liga","Unai Simón","ESP","GK","23",1997,37,1111,942,1104,8,0,0,1111,1,1,100,0,0,555,2918,1921,0,0,0,2,0,419,0,"https://fbref.com/en/players/5dcf3e90/Unai-Simon"
"191",2021,"Athletic Club","La Liga","Unai Vencedor Paris","ESP","MF","19",2000,18.9,1063,29,202,715,156,5,1063,8,8,100,0,0,564,2562,1113,7,12,0,16,12,696,9,"https://fbref.com/en/players/4112ace5/Unai-Vencedor-Paris"
"192",2021,"Athletic Club","La Liga","Mikel Vesga","ESP","MF","27",1993,19.1,1113,55,226,718,178,21,1113,11,9,81.8,2,18.2,564,2820,1304,14,16,3,22,10,685,15,"https://fbref.com/en/players/b0fce72c/Mikel-Vesga"
"193",2021,"Athletic Club","La Liga","Iñigo Vicente","ESP","FW,MF","22",1998,0.6,62,0,2,16,45,0,62,4,3,75,1,25,38,221,139,2,4,0,0,0,45,8,"https://fbref.com/en/players/afafac57/Inigo-Vicente"
"194",2021,"Athletic Club","La Liga","Asier Villalibre","ESP","FW","22",1997,17.7,431,15,24,191,217,71,431,9,3,33.3,6,66.7,234,1215,560,25,9,12,41,28,362,107,"https://fbref.com/en/players/57be54ec/Asier-Villalibre"
"195",2021,"Athletic Club","La Liga","Iñaki Williams","GHA","FW","26",1994,26.5,836,24,52,310,479,132,835,59,33,55.9,26,44.1,478,3060,1551,73,26,41,67,53,682,233,"https://fbref.com/en/players/6a99e0b1/Inaki-Williams"
"196",2021,"Athletic Club","La Liga","Nico Williams","ESP","MF","18",2002,0.6,23,0,4,5,14,5,23,3,3,100,0,0,12,110,36,2,1,1,1,1,17,8,"https://fbref.com/en/players/afdc14d7/Nico-Williams"
"197",2021,"Athletic Club","La Liga","Oier Zarraga","ESP","MF","21",1999,1.1,50,0,5,30,16,2,50,4,2,50,2,50,32,226,135,1,4,0,0,0,41,5,"https://fbref.com/en/players/968a1c2f/Oier-Zarraga"
"198",2021,"Atlético Madrid","La Liga","Yannick Carrasco","BEL","DF,MF","26",1993,24.2,1333,22,195,466,700,118,1333,120,66,55,54,45,817,6198,3476,146,85,60,60,51,868,212,"https://fbref.com/en/players/de39485a/Yannick-Carrasco"
"199",2021,"Atlético Madrid","La Liga","Ángel Correa","ARG","FW,MF","25",1995,26.6,1218,16,157,489,585,147,1218,90,53,58.9,37,41.1,721,3199,1546,64,32,33,77,57,884,186,"https://fbref.com/en/players/01eb744d/Angel-Correa"
"200",2021,"Atlético Madrid","La Liga","Diego Costa","ESP","FW","31",1988,2.3,94,2,6,40,49,17,93,1,1,100,0,0,57,228,66,3,5,2,7,6,91,21,"https://fbref.com/en/players/a190d597/Diego-Costa"
"201",2021,"Atlético Madrid","La Liga","Moussa Dembélé","FRA","FW","24",1996,1.1,46,0,1,21,25,10,46,2,2,100,0,0,28,294,93,4,2,2,6,1,38,12,"https://fbref.com/en/players/e7986081/Moussa-Dembele"
"202",2021,"Atlético Madrid","La Liga","Felipe","BRA","DF","31",1989,22.9,1301,185,669,603,39,24,1301,3,3,100,0,0,701,3635,1638,5,2,0,3,1,753,3,"https://fbref.com/en/players/51a3c4c8/Felipe"
"203",2021,"Atlético Madrid","La Liga","João Félix","POR","FW,MF","20",1999,17.5,865,6,67,429,376,54,863,60,30,50,30,50,578,3145,1640,49,54,10,40,34,749,94,"https://fbref.com/en/players/8aafd64f/Joao-Felix"
"204",2021,"Atlético Madrid","La Liga","Mario Hermoso","ESP","DF","25",1995,28.6,2188,120,677,1323,198,16,2188,11,9,81.8,2,18.2,1234,5841,3546,30,23,1,24,9,1510,23,"https://fbref.com/en/players/555f3a0b/Mario-Hermoso"
"205",2021,"Atlético Madrid","La Liga","Héctor Herrera","MEX","MF","30",1990,7.6,735,16,152,482,102,5,735,6,4,66.7,2,33.3,422,1929,795,4,9,1,5,4,545,7,"https://fbref.com/en/players/a8542814/Hector-Herrera"
"206",2021,"Atlético Madrid","La Liga","Koke","ESP","MF","28",1992,33.6,2771,63,486,1732,571,29,2771,36,26,72.2,10,27.8,1549,6350,3145,39,40,5,41,33,2060,42,"https://fbref.com/en/players/55126f3b/Koke"
"207",2021,"Atlético Madrid","La Liga","Geoffrey Kondogbia","CTA","MF","27",1993,6.8,466,17,113,317,43,5,466,12,10,83.3,2,16.7,260,1581,855,14,8,2,3,2,305,4,"https://fbref.com/en/players/cce181df/Geoffrey-Kondogbia"
"208",2021,"Atlético Madrid","La Liga","Thomas Lemar","FRA","MF","24",1995,15.2,962,15,120,461,395,28,962,49,42,85.7,7,14.3,620,3372,1641,37,37,6,25,21,704,102,"https://fbref.com/en/players/4dbd0916/Thomas-Lemar"
"209",2021,"Atlético Madrid","La Liga","Marcos Llorente","ESP","MF,FW","25",1995,32.8,1723,36,285,827,631,107,1723,66,39,59.1,27,40.9,1016,5622,2762,90,47,27,42,51,1201,215,"https://fbref.com/en/players/02c15616/Marcos-Llorente"
"210",2021,"Atlético Madrid","La Liga","Renan Lodi","BRA","DF,FW","22",1998,12.5,894,30,215,368,317,33,894,29,22,75.9,7,24.1,498,2447,1334,44,26,8,21,9,558,126,"https://fbref.com/en/players/ed9f7cfe/Renan-Lodi"
"211",2021,"Atlético Madrid","La Liga","José María Giménez","URU","DF","25",1995,19.6,1284,134,612,625,53,23,1284,2,1,50,1,50,745,3718,2222,11,6,0,2,1,899,4,"https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez"
"212",2021,"Atlético Madrid","La Liga","Saúl Ñíguez","ESP","MF,DF","25",1994,22.6,1433,44,276,793,371,56,1433,20,16,80,4,20,675,2770,1177,19,19,4,34,13,982,93,"https://fbref.com/en/players/c14bc029/Saul-Niguez"
